null_kind,domain,seed_tag,split_regime,layer,perm_idx,null_interaction_delta
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,14,0.11675106763619586
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,15,-0.02207766555383317
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,16,0.0002570339856760029
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,17,-0.025225845387072066
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,18,0.03319080809855718
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,19,0.02969359114810649
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,20,-0.09587538209961266
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,21,0.06226884019720841
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,22,0.07931265450067404
label_shuffle_within_geodesic_bins,immune,seed43,target_disjoint,11,23,0.0840611241385974
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,0,0.07240576362863438
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,1,0.03779509515128049
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,2,-0.03221677834080927
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,3,0.005913946015145
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,4,-0.028234886540793314
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,5,-0.00246679752261858
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,6,0.019453458984793226
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,7,-0.0488616344975491
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,8,-0.015067953107512855
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,9,0.028505308361621906
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,10,-0.03032249145818211
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,11,0.07947000279563876
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,12,0.021765802346343066
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,13,0.001996540269801006
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,14,0.022205261386548103
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,15,0.026455088182763098
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,16,-0.0005552471506605761
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,17,0.0025748342394809054
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,18,-0.020441579845104307
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,19,0.016314232114535532
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,20,0.028941153586644175
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,21,0.018891636793159527
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,22,-0.05587703332388716
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,7,23,-0.032857664864989644
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,0,-0.054412712011341235
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,1,-0.009572147440526646
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,2,-0.021109603061050364
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,3,0.0013681111421733894
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,4,0.07614132105309784
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,5,0.009485275855244946
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,6,-0.02226378207809221
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,7,-0.04103486997555994
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,8,0.04417305997695342
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,9,0.08040984139466834
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,10,-0.0021761913450512593
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,11,-0.01710414746543787
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,12,-0.03050505320544633
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,13,0.04970547523805141
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,14,0.04661614129074898
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,15,0.006086564213974799
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,16,0.03129378151506129
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,17,0.06137909540626696
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,18,0.09696214754422372
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,19,0.023108539816113383
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,20,0.0406921950186373
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,21,-0.009180543654481177
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,22,0.06663631293934957
label_shuffle_within_geodesic_bins,immune,seed44,source_disjoint,11,23,-0.007396074218413151
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,0,-0.027597461634715437
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,1,-0.01629931016006969
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,2,0.051472274012899555
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,3,0.0706645886229626
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,4,-0.02676193976168828
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,5,0.05787284610814036
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,6,0.06496637456796128
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,7,0.011334210004094625
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,8,-0.027600385718782983
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,9,-0.040641355499846044
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,10,0.008500801310623474
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,11,-0.08005916790017065
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,12,-0.030184003234054457
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,13,-0.008338644882492974
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,14,-0.03686367541478175
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,15,-0.013669860085468
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,16,-0.07157809087595157
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,17,0.014548811975030107
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,18,-0.037748322696776415
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,19,-0.07781361757609417
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,20,-0.02285398860244653
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,21,-0.011822850242525274
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,22,-0.03820506526692102
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,7,23,0.010124544310910255
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,0,0.13217198438006028
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,1,-0.05686622617139503
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,2,0.0960505877644452
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,3,0.029817117234545887
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,4,-0.005469366275136611
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,5,0.10932830472301813
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,6,-0.002420651441298216
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,7,-0.03667539705425865
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,8,0.013284910656423454
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,9,-0.008550223298728565
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,10,0.03763530335178711
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,11,0.039032194396178166
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,12,0.00763214965350506
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,13,0.04541209693881465
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,14,-0.01086146671656485
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,15,0.009594238524002874
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,16,0.08834665902581795
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,17,0.006307651647389889
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,18,0.0028674708582104302
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,19,-0.019894163568365597
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,20,0.051769365656969824
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,21,0.01072626281614708
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,22,0.020842869546795206
label_shuffle_within_geodesic_bins,immune,seed44,target_disjoint,11,23,0.060612274821952083
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,0,0.01521920170225266
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,1,-0.013461585693453015
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,2,-0.003276600806646268
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,3,0.04165897520440842
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,4,0.006387849016837477
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,5,0.0018680787024519807
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,6,-0.015639760138764724
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,7,-0.0072593066710712195
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,8,-0.03444361987449196
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,9,-0.0025153888513596012
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,10,-0.05288844978782675
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,11,-0.03934554063246176
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,12,-0.011088329562594312
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,13,0.046178385280388534
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,14,-0.0439537319808484
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,15,-0.05832057814358699
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,16,0.031949869971781175
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,17,0.04014450069919773
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,18,-0.02399411939928109
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,19,-0.07997358571807117
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,20,-0.03831067686207873
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,21,-0.02639561975042698
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,22,-0.028450363196125927
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,7,23,0.047866358582722146
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,0,0.005444234404536952
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,1,0.05262052187905131
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,2,-0.04866324423139984
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,3,-0.025974262208225185
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,4,0.08030243185320307
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,5,-0.022435744420046422
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,6,0.0312614922878201
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,7,-0.01002581834224836
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,8,-0.01587320624274635
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,9,-0.011044280578178856
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,10,-0.00019956785550534484
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,11,0.0106624319419239
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,12,0.024825496434474847
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,13,-0.046178267338729206
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,14,-0.053952596402369435
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,15,-0.03216479325447508
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,16,-0.024064018716896063
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,17,0.01884629248946662
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,18,0.04647383758461043
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,19,0.0005104955651544785
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,20,-0.044196359196359336
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,21,-0.030074554255970165
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,22,-0.029682373122751016
label_shuffle_within_geodesic_bins,lung,seed42_main,source_disjoint,11,23,0.05111344537815121
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,0,-0.05630067353423496
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,1,0.012174035748110046
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,2,0.018569393569393577
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,3,-0.019039745468665825
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,4,-0.0050177436309033485
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,5,-0.0385005065856131
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,6,-0.05005978509036352
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,7,0.00451162994952814
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,8,0.044729835379644256
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,9,-0.08516596655101694
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,10,-0.06811282007137859
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,11,-0.02423574648105742
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,12,-0.0042946834211621265
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,13,0.01832945517511353
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,14,-0.017281019223393923
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,15,-0.04120821994833357
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,16,-0.012130330321993066
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,17,-0.015745488338665792
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,18,0.038437757138692574
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,19,0.004640432193284194
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,20,0.040138329579323395
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,21,-0.013856976756027595
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,22,-0.01899138348473195
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,7,23,-0.007709228985824823
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,0,-0.06484647652035935
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,1,-0.03589175189851179
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,2,0.08311579211950493
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,3,-0.07947886462742448
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,4,0.012191683694547706
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,5,0.08106961752138919
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,6,-0.014620544666438473
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,7,0.05152652652652656
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,8,-0.030524058125228515
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,9,0.002407140931731111
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,10,-0.025377420377876492
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,11,-0.05921827313579886
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,12,0.013126032570384694
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,13,0.01983381590367783
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,14,0.027529702652018873
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,15,-0.051009000367282065
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,16,0.01577870350952648
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,17,-0.029905749277296056
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,18,-0.034497352764331635
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,19,0.04213050183815237
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,20,-0.004455746609159261
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,21,0.003310908804772028
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,22,0.04838375399530925
label_shuffle_within_geodesic_bins,lung,seed42_main,target_disjoint,11,23,-0.024077269542719604
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,0,-0.023558116463639645
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,1,-0.012548285835349171
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,2,-0.04444329224258803
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,3,0.018604651162790642
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,4,-0.04136780711733273
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,5,-0.004661682963094105
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,6,-0.006054177965228891
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,7,-0.02388086071487716
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,8,0.02493855282786872
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,9,0.005406817061874514
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,10,0.016460454267895996
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,11,-0.022425972699934738
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,12,-0.011660514235757036
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,13,-0.004595409118332894
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,14,0.06606083410684138
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,15,-0.060173697270471505
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,16,-0.0193810746670533
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,17,0.045533498759305346
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,18,0.0057160426880171755
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,19,0.032854386995410545
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,20,-0.05403433958029413
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,21,0.00606120261597598
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,22,-0.022442725075988545
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,7,23,-0.01720985241641848
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,0,-0.05206330074925192
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,1,-0.08947688346402355
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,2,-0.03284245645223011
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,3,0.047015234527706395
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,4,0.010785429395031187
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,5,-0.01235978959799544
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,6,0.08483412929125123
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,7,0.048573200992555854
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,8,0.010118501900129084
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,9,-0.033040002369125465
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,10,-0.07273731860104604
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,11,-0.03870091799138936
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,12,0.01563014852102662
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,13,0.008620155038759791
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,14,-0.05729097401388383
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,15,-0.07351163177135278
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,16,0.019246608903456974
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,17,0.01012170889220071
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,18,-0.00036278639678488656
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,19,-0.06878047718564961
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,20,0.029811286782728263
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,21,-0.04810568295114659
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,22,-0.06971028746970731
label_shuffle_within_geodesic_bins,lung,seed43,source_disjoint,11,23,-0.026370909350658556
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,0,-0.012676337377417524
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,1,-0.03371609084836641
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,2,0.022952918687271173
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,3,0.02782691506095769
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,4,0.03685528147113343
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,5,-0.0686616150901867
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,6,0.011933944913387395
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,7,0.02965720172416486
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,8,-0.02579350266920255
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,9,0.04249583246844679
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,10,0.0033449474338931307
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,11,0.0036969132187165687
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,12,-0.036485900791881964
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,13,-0.019832969119762678
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,14,0.004660618077670431
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,15,0.029721442738294468
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,16,0.03407363559674487
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,17,0.017623355025003506
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,18,0.021636923716228162
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,19,-0.040301027848778315
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,20,-0.006911044482797224
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,21,-0.03631110071473831
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,22,0.024822973134721482
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,7,23,-0.02883581297555249
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,0,-0.010499675729659708
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,1,0.03540568886501927
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,2,0.05301941575680247
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,3,-0.005226603584803424
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,4,0.001345848870601185
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,5,0.061808680532277505
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,6,-0.003707445720464164
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,7,0.10050733041664917
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,8,0.05347175289729922
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,9,-0.02578839895269258
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,10,0.02388462009696668
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,11,0.04842709627586972
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,12,-0.06445872101609817
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,13,0.04368650159584492
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,14,-0.03178552157948206
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,15,0.03396450177273064
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,16,0.06773958901618471
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,17,0.03705320405404827
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,18,-0.041359129653006366
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,19,-0.011310420019728873
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,20,0.028492807667967857
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,21,-0.06151402875005352
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,22,0.04774144996917262
label_shuffle_within_geodesic_bins,lung,seed43,target_disjoint,11,23,0.09032646354550683
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,0,0.030770080244848008
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,1,0.0007292871365511822
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,2,-0.0188485882046055
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,3,-0.03143374038896429
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,4,-0.031210328590761505
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,5,-0.05336139813751761
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,6,-0.019030062003691506
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,7,0.04160030346706256
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,8,-0.0046438242608457525
label_shuffle_within_geodesic_bins,lung,seed44,source_disjoint,7,9,-0.0030580282674957937
