domain,perm_idx,null_mean_canonical_corr,null_distance_spearman,null_knn_jaccard,null_top1_retrieval,null_cka
immune,135,0.5396412399499804,0.34420533211371324,0.03231746646026832,0.31875,0.22920810503058994
immune,136,0.5247706050591548,0.33671650482918614,0.028725920192638456,0.271875,0.2033108178433059
immune,137,0.5144782462409356,0.2365398540278063,0.023280013759889924,0.28125,0.2048863921300458
immune,138,0.5142467734904983,0.29160778852164027,0.02718760749914001,0.25625,0.18300456515106792
immune,139,0.5223279386526468,0.3014242211343158,0.033180415806673545,0.28125,0.21709021280462804
immune,140,0.5300098905619478,0.28594719677315034,0.034262663398692814,0.29375,0.22377949185550644
immune,141,0.5425772339810504,0.31247732022669505,0.037891296869625044,0.290625,0.21886389269065798
immune,142,0.5223262996871856,0.28105516156313914,0.033845835483316135,0.25625,0.22126391124986938
immune,143,0.5234041240175027,0.3449989238522988,0.030593986498108017,0.240625,0.1995284785032494
immune,144,0.5280204367224657,0.3158247935211197,0.03636346534227726,0.2625,0.21693739028936704
immune,145,0.5155252824617931,0.31240308473873796,0.030354263415892667,0.290625,0.19454294616131348
immune,146,0.533794914850472,0.34889894328311877,0.03360718739250086,0.275,0.20917679790909413
immune,147,0.5215212577178109,0.34966424810659597,0.025991948314413482,0.240625,0.20036791527733655
immune,148,0.51448294309144,0.25576182428164307,0.038875451496388026,0.25,0.2000356793918529
immune,149,0.5188902518043982,0.28540175737501944,0.029540494926040595,0.26875,0.20044021738296572
immune,150,0.5149620610164314,0.29024451841476634,0.029240841073271417,0.25,0.20265334547368485
immune,151,0.5219371690760178,0.30368660365727845,0.03699314155486756,0.25625,0.1966918940030395
immune,152,0.5213115792852065,0.3430749472596873,0.0401141103371173,0.228125,0.1904097460741514
immune,153,0.5306629776561248,0.3073380808954106,0.029939316735466116,0.28125,0.21419132688152812
immune,154,0.5347414502970305,0.3773588389012507,0.03477220932232542,0.278125,0.22185934955341952
immune,155,0.5106731118426967,0.3287033252437635,0.029255890952872378,0.253125,0.18736216550591459
immune,156,0.5177590023829817,0.24544930295019868,0.028918343653250765,0.271875,0.19952807987538018
immune,157,0.5243173343084189,0.3670893568869584,0.03000515995872033,0.23125,0.2095266447158335
immune,158,0.5354680205376599,0.3181645092537686,0.03400278422772618,0.315625,0.21796293805582076
immune,159,0.5382021709799517,0.3963373117977779,0.026782335741314067,0.28125,0.2025494518608113
lung,0,0.5247595564149811,0.34078228630092144,0.02991781690746474,0.234375,0.20320445705415047
lung,1,0.511203353394052,0.28541414466516113,0.02749505503955968,0.19375,0.18328624620113507
lung,2,0.5400488687706233,0.37358928439055494,0.02738728715170279,0.246875,0.1990122746410979
lung,3,0.5199747173391182,0.27304232359803843,0.03398370313037495,0.246875,0.2040592926014895
lung,4,0.5096605322928148,0.2893824016529952,0.026083322583419333,0.23125,0.17758073202261765
lung,5,0.511148006109301,0.29128704906764624,0.028359079377364982,0.2625,0.18842078339476787
lung,6,0.5135176786344425,0.31254223620268784,0.029464170536635702,0.253125,0.1821373199476916
lung,7,0.5312865463482477,0.3515769086310813,0.031841245270037837,0.271875,0.1970622446628432
lung,8,0.5165370891593504,0.3088743531898681,0.03521994324045407,0.221875,0.1735527631825397
lung,9,0.510892606632663,0.236233631037933,0.026343739250085995,0.25625,0.1838841176915062
lung,10,0.5273826547151708,0.32270306600038184,0.03814391984864121,0.215625,0.1999140263775334
lung,11,0.5090510524188991,0.29040483456367544,0.02502472480220158,0.2125,0.19040187906113537
lung,12,0.5234507935361877,0.34460413958477587,0.033026960784313726,0.2625,0.18699971468671653
lung,13,0.5069728203492019,0.27410064963115083,0.028363648090815274,0.221875,0.18936258380293314
lung,14,0.5353912180160734,0.37253319894008674,0.031656346749226,0.225,0.19562012254260552
lung,15,0.5095989800654751,0.23942371729885265,0.0300750343997248,0.221875,0.19175178004210613
lung,16,0.5211543169350036,0.2829142585514002,0.0278422772617819,0.209375,0.19036470121893828
lung,17,0.5166231105622198,0.2920329268236993,0.03099468954248366,0.240625,0.17845233333992458
lung,18,0.5120107799455352,0.26913045237066374,0.02694788441692466,0.221875,0.17709463941610773
lung,19,0.5316635682202302,0.3653559482450377,0.024540978672170623,0.24375,0.18271785185889614
lung,20,0.5217226930133063,0.31455904039415383,0.03055340557275542,0.234375,0.18033806206867706
lung,21,0.5191305707996565,0.3442736383993009,0.03234756621947025,0.23125,0.1860571153999721
lung,22,0.5242964766802978,0.35374999053783596,0.030961364809081526,0.29375,0.18860024047564922
lung,23,0.5207991321347274,0.35117904632307295,0.0273703560371517,0.240625,0.17608031101827584
lung,24,0.5194381012225975,0.29117107244271045,0.028682920536635702,0.278125,0.1850259780176893
lung,25,0.5220423176620291,0.3401640307791851,0.031010276917784657,0.23125,0.19452670918681467
lung,26,0.5358107273865511,0.40261493682371474,0.02790677674578603,0.26875,0.1928826295465935
lung,27,0.5140193558622854,0.31248534016292556,0.023305544805641554,0.265625,0.17231611956054652
lung,28,0.5116454470866381,0.2800636027578223,0.029782636738906087,0.234375,0.1755140833252554
lung,29,0.5038170725791622,0.24153239509505134,0.025320347437220503,0.23125,0.16739501941768392
lung,30,0.5125748763724504,0.3083495790074522,0.02975576195390437,0.24375,0.19726335065040218
lung,31,0.5377460916146094,0.3591856236658503,0.03358488132094943,0.284375,0.1994485464177856
lung,32,0.515958482291882,0.3231458735061282,0.02732735638114895,0.234375,0.18486876661715823
lung,33,0.5143737049639878,0.22738427618214252,0.030050309597523216,0.265625,0.19197611652056334
lung,34,0.5177686596667818,0.365636786696642,0.037120528035775716,0.23125,0.1861831561058619
lung,35,0.5178955556752208,0.2992019416708947,0.03136072411420708,0.240625,0.1886971138203063
lung,36,0.5109251048879198,0.23733134615593135,0.02293359778121775,0.2375,0.17208363898833579
lung,37,0.5321752163732925,0.3521870960160769,0.030289763931888546,0.26875,0.19488233739481653
lung,38,0.5299231750885512,0.40051139119556545,0.03581468223254214,0.23125,0.190808478774452
lung,39,0.5129751279891301,0.34316530626595754,0.030695035689714482,0.2125,0.17577803070182965
lung,40,0.5230869323728661,0.3377035999949614,0.031100307447540422,0.265625,0.18303012507598007
lung,41,0.5207114524435432,0.3416286235911072,0.03348786334709322,0.23125,0.17743774234602766
lung,42,0.5257071802149365,0.3115925797232126,0.02970738734090127,0.25,0.19283289039865942
lung,43,0.5340995210847631,0.31891575408762135,0.02763802889576883,0.246875,0.2042938195811991
lung,44,0.5209587696184304,0.3622276807387197,0.030008384932920535,0.2125,0.18387233274300033
lung,45,0.5107552652953244,0.2824438861539535,0.03036931329549364,0.21875,0.18649680356821166
lung,46,0.508018749260901,0.33229698343950376,0.02546520252837977,0.228125,0.17299891131317036
lung,47,0.5146279438273894,0.26500217988484787,0.03374828001375989,0.25625,0.20065435089784156
lung,48,0.5308178700886967,0.3668752913855755,0.027742303061575508,0.25,0.18976994792671192
lung,49,0.5096839444836554,0.25573281742735887,0.03229274165806674,0.2625,0.19228590317617414
lung,50,0.5249036634442488,0.338976335886616,0.0317047213622291,0.246875,0.19221150891816588
lung,51,0.5180975158869525,0.28781349342164325,0.022846792225662195,0.24375,0.18122896841069963
lung,52,0.513777259588685,0.2279664824985272,0.032643726350189195,0.278125,0.19587072103465744
lung,53,0.5019609430153745,0.2612717964847572,0.0236312671998624,0.2375,0.17894289622769502
lung,54,0.5126091496311709,0.2776341882144469,0.03046203130374957,0.228125,0.18370098400194573
lung,55,0.5129290599865193,0.2838830592390187,0.030983402132782934,0.2875,0.18148517547015133
lung,56,0.5118352941315047,0.31214307297071725,0.03120673159614723,0.253125,0.1970670186941636
lung,57,0.51030403065564,0.23066233063962877,0.026634793171654625,0.246875,0.18392620253634268
lung,58,0.5176570785788225,0.2848783002427158,0.03097695218438252,0.25,0.17692568757746074
lung,59,0.5331453328418667,0.3552876842353893,0.03305759803921569,0.246875,0.1880381604417912
lung,60,0.5167602282067626,0.27251995497388515,0.03294418644650842,0.246875,0.193028561630309
lung,61,0.5349686602344617,0.42566245037609374,0.03229596663226695,0.209375,0.19356199474551486
lung,62,0.5205650098638739,0.3122592521206294,0.025853543171654624,0.228125,0.18479617465587236
lung,63,0.5165656403128474,0.2875971950774064,0.036967879256965944,0.24375,0.188999521985925
lung,64,0.5233728373524029,0.30064020505303307,0.031548847609219124,0.24375,0.18447876655911485
lung,65,0.5106161970131107,0.2537920454550757,0.030003816219470247,0.24375,0.18815765708664572
lung,66,0.5292319924790194,0.3368551314110993,0.029071798675610595,0.240625,0.18476489473224506
lung,67,0.5303449477009866,0.35935124579448485,0.031123151014791878,0.275,0.18904351459089708
lung,68,0.5216601686150039,0.35921855589016566,0.025826668386652908,0.23125,0.17876593237270094
lung,69,0.5097411640893252,0.24809116979573714,0.028576496388028894,0.24375,0.18934024593761548
lung,70,0.5016644351398198,0.26292930325032626,0.023614336085311317,0.20625,0.15997963267764706
lung,71,0.5221481255617206,0.2767254913295038,0.02607230392156863,0.265625,0.18276360879381376
lung,72,0.5172971651807023,0.3684770815231548,0.031702571379428966,0.25625,0.17669908223416053
lung,73,0.515387331541459,0.2636181447772102,0.027818627450980394,0.23125,0.1746469245905427
lung,74,0.5377397249714311,0.3521055195869043,0.03082107843137255,0.240625,0.2005444895218451
lung,75,0.5263676386094863,0.3130264395700772,0.022685543515651874,0.228125,0.1835947068055184
lung,76,0.51956538940531,0.32517657931824534,0.03203366873065015,0.203125,0.17618426993430403
lung,77,0.5132950961215944,0.2509297635293856,0.034729747162022706,0.25,0.18466984872420575
lung,78,0.5361955535925292,0.3851588873733475,0.0308562843997248,0.278125,0.1919737829112614
lung,79,0.519464385203381,0.2828680919769573,0.03288613691090471,0.259375,0.1949700739871919
lung,80,0.5231533956138146,0.3478206920610355,0.03568003955968352,0.265625,0.1840420907363806
lung,81,0.5168947462833833,0.25957647430122527,0.028180899552803573,0.228125,0.17999560671584752
lung,82,0.514370874233479,0.29219896638342585,0.02954049492604059,0.2375,0.17941752018017063
lung,83,0.5199596946796917,0.30499586303733406,0.030523305813553493,0.26875,0.19688704959297604
lung,84,0.5317709558486923,0.39741023670856107,0.03468352253181974,0.253125,0.18815316773283633
lung,85,0.516863413316682,0.2840515630755682,0.03185925137598899,0.2375,0.1807302867409857
lung,86,0.5329508853634796,0.3928845349578126,0.02789575808393533,0.24375,0.1765567412673462
lung,87,0.510682983779833,0.2596699600483186,0.03374505503955968,0.240625,0.17782502854912532
lung,88,0.5244726076396222,0.30046970697274245,0.03694288570691434,0.25625,0.1954800804497399
lung,89,0.5183199964070374,0.37254727023685036,0.025085999312005502,0.228125,0.18190810547025865
lung,90,0.5333914339877945,0.34073276497916555,0.03279798761609907,0.24375,0.21127410243489372
lung,91,0.5095272814419645,0.2612436928762612,0.024303405572755416,0.246875,0.19331874171867022
lung,92,0.5276978002532505,0.33610273497303034,0.035428222824217405,0.296875,0.18865565097758966
lung,93,0.5225150337408981,0.2975690969837032,0.03243894048847609,0.24375,0.18001923450764626
lung,94,0.516305570126306,0.21110286042324627,0.02985439241486068,0.221875,0.19518527366638147
lung,95,0.5287328708635235,0.33261279029075375,0.028116400068799445,0.2375,0.18372055721351205
lung,96,0.52469359755709,0.33610665347484914,0.0270811833505332,0.209375,0.19182876897115045
lung,97,0.5089969454831743,0.31173266171368746,0.024819132696938424,0.234375,0.1770964243436656
lung,98,0.5408825079681028,0.3607350293195735,0.0298922858617131,0.23125,0.19189448453295244
lung,99,0.5294459293133497,0.341444892592586,0.030787753697970415,0.25625,0.19870917446938127
lung,100,0.5018503765166267,0.22298420400352564,0.02593846749226006,0.240625,0.1727448833421626
lung,101,0.5016280602556864,0.2556921652212639,0.026002966976264186,0.259375,0.17154558979661177
lung,102,0.5247141364795096,0.323192770319082,0.03143006105951153,0.23125,0.1888252270872814
lung,103,0.535909594178487,0.35408853268385065,0.03372678018575852,0.253125,0.18650480978372333
lung,104,0.5244248818758128,0.32764242512178166,0.027913226694186444,0.253125,0.1962192894602107
lung,105,0.5352576277878411,0.3804784472518314,0.026069616443068454,0.25,0.1802027603189961
lung,106,0.5130521473027428,0.24990340702712202,0.029153498022015823,0.246875,0.1886067569492678
lung,107,0.5199468721004807,0.31760642143932244,0.026429738562091503,0.253125,0.18862040636038427
lung,108,0.5108280481727967,0.2683314156570355,0.023986283109735124,0.215625,0.17283615944016187
lung,109,0.5134286880038463,0.30758068781854453,0.029468739250085994,0.246875,0.19382343997928703
lung,110,0.5394541963573605,0.38362837910411013,0.033249484004127965,0.25,0.19699242978087284
lung,111,0.514759286713185,0.26852372516671136,0.026709236326109387,0.275,0.18212021482625487
lung,112,0.5042188012028803,0.22414607099639297,0.029684812521499827,0.21875,0.18752130607662443
lung,113,0.5156022476153306,0.3235703264884736,0.03519521843825249,0.284375,0.18413233214399477
lung,114,0.5270096480924107,0.35262984753345494,0.032472265221878224,0.24375,0.19462793166825024
lung,115,0.513914628612845,0.30512066851212444,0.035225049449604404,0.234375,0.17914772342499818
lung,116,0.5181797778669138,0.3519717836490666,0.028126074991400067,0.21875,0.18108755104065857
lung,117,0.5129445939968522,0.2785136879252334,0.030629192466460266,0.246875,0.17161323470891846
lung,118,0.5325220735232364,0.33878622318666746,0.030985552115583077,0.240625,0.1929876187734401
lung,119,0.5283386122013943,0.3240745183290359,0.028608477382180947,0.23125,0.19152114280087185
lung,120,0.524686911065978,0.35518011559164087,0.027465761523907804,0.23125,0.18905765163496327
lung,121,0.5273894554842442,0.37924021730111646,0.02350146198830409,0.228125,0.16716085294005992
lung,122,0.5140369921628276,0.32728194094697916,0.028357198142414858,0.23125,0.16896621681428972
lung,123,0.5317976145989707,0.3642851980197786,0.03423713235294117,0.246875,0.1916348080330137
lung,124,0.5141496709735306,0.25293001506094126,0.023946508427932577,0.2375,0.18609679041136618
lung,125,0.5299940272674433,0.3641335620619164,0.03231424148606811,0.259375,0.1842927304200488
lung,126,0.530603883718089,0.3272930949922408,0.03283453732370141,0.23125,0.19152914254879236
lung,127,0.5277725169367468,0.36316504461820454,0.030764103887168902,0.228125,0.19542559570050225
lung,128,0.5437303474465869,0.33989133370158475,0.032529239766081866,0.25625,0.2120860938512032
lung,129,0.5192516471498119,0.3350439968123131,0.03127794977640179,0.25625,0.18660404884465995
lung,130,0.5082893811372425,0.22644081572321773,0.025594470244238044,0.221875,0.17770185539494332
lung,131,0.5131801076307864,0.31519540519849604,0.028417128912968694,0.2375,0.19843984129349815
lung,132,0.5313450500247971,0.30584244528900184,0.02893016855865153,0.25,0.19974336603525564
lung,133,0.5397771834439948,0.4070618906630143,0.03489932705538355,0.25,0.19185005013652906
lung,134,0.5264941151774626,0.3502207435780134,0.02924809726522188,0.2375,0.2028130646960798
lung,135,0.5186771936532478,0.3225443363129545,0.030184146026831782,0.265625,0.19163562380794677
lung,136,0.5246744569363406,0.3072022992899191,0.029176341589267286,0.240625,0.1992622239641842
lung,137,0.5151022291597263,0.2495294532925094,0.03250988992088063,0.265625,0.1902482462506164
lung,138,0.5286214818716145,0.34861805128008533,0.03205839353285174,0.25625,0.18274591090902592
lung,139,0.526340993560919,0.33380557708028885,0.029413914688682485,0.265625,0.18484536905816518
lung,140,0.5320793956417139,0.35847989209796205,0.03009653422772618,0.25,0.18828971170431535
lung,141,0.5185976572530252,0.27681455226384344,0.02740878697970416,0.259375,0.18290772881019932
lung,142,0.5100016417215008,0.30404788098700475,0.034053577571379424,0.278125,0.1900682929418973
lung,143,0.5204297804371121,0.3119500201747241,0.028412022703818367,0.240625,0.19143299171461636
lung,144,0.5348577338911513,0.38427550449845743,0.034668472652218785,0.2375,0.18323114553520797
lung,145,0.504454649700419,0.2110018338571104,0.02653293773649811,0.234375,0.18477412574131177
lung,146,0.5105280203344441,0.2869483964363971,0.0303359885620915,0.23125,0.18239163618096757
lung,147,0.5223518625503406,0.3055380088568527,0.028646370829033364,0.275,0.19705831606865956
lung,148,0.5185169474215752,0.2861654789016693,0.02925911592707258,0.2625,0.18683882324307827
lung,149,0.5264164137102892,0.35376224551036,0.032560414516683865,0.24375,0.18049623827881534
lung,150,0.5179569636224299,0.3257930749674704,0.03203366873065015,0.253125,0.20017624748389395
lung,151,0.5124840781371232,0.2882719986441043,0.028765694874441007,0.225,0.1786154611149021
lung,152,0.5364361508623852,0.35802287433092184,0.02794467019263846,0.2625,0.19419441336281168
lung,153,0.5130695698192737,0.21958818667659322,0.03046203130374957,0.25,0.20101322185388237
lung,154,0.5241842127282577,0.317011857170089,0.030111584107327137,0.25,0.18075137238364328
lung,155,0.5110114003029907,0.27637026220945626,0.025031174750601994,0.240625,0.1846864989413255
lung,156,0.5231469787201684,0.3059983990041901,0.0254953022875817,0.26875,0.18293630676233477
lung,157,0.5178113629329159,0.3321936379174696,0.03053378697970416,0.234375,0.18310038838459564
lung,158,0.5258231069761188,0.35533455978823025,0.030467406260749914,0.2625,0.20025822861046388
lung,159,0.487885077337587,0.21156126338318695,0.029723243464052286,0.21875,0.1771029231793986
