null_kind,domain,layer,top_k,variant,perm_idx,null_overlap_total
module_shuffle,lung,7,400,module,13,195.0
module_shuffle,lung,7,400,module,14,290.0
module_shuffle,lung,7,400,module,15,212.0
module_shuffle,lung,7,400,module,16,212.0
module_shuffle,lung,7,400,module,17,215.0
module_shuffle,lung,7,400,module,18,212.0
module_shuffle,lung,7,400,module,19,231.0
module_shuffle,lung,7,400,module,20,195.0
module_shuffle,lung,7,400,module,21,139.0
module_shuffle,lung,7,400,module,22,320.0
module_shuffle,lung,7,400,module,23,237.0
module_shuffle,lung,7,400,module,24,165.0
module_shuffle,lung,7,400,module,25,357.0
module_shuffle,lung,7,400,module,26,218.0
module_shuffle,lung,7,400,module,27,222.0
module_shuffle,lung,7,400,module,28,188.0
module_shuffle,lung,7,400,module,29,233.0
module_shuffle,lung,7,400,module,30,203.0
module_shuffle,lung,7,400,module,31,198.0
module_shuffle,lung,7,400,module,32,163.0
module_shuffle,lung,7,400,module,33,183.0
module_shuffle,lung,7,400,module,34,184.0
module_shuffle,lung,7,400,module,35,216.0
module_shuffle,lung,11,100,module,0,20.0
module_shuffle,lung,11,100,module,1,20.0
module_shuffle,lung,11,100,module,2,21.0
module_shuffle,lung,11,100,module,3,33.0
module_shuffle,lung,11,100,module,4,27.0
module_shuffle,lung,11,100,module,5,40.0
module_shuffle,lung,11,100,module,6,49.0
module_shuffle,lung,11,100,module,7,21.0
module_shuffle,lung,11,100,module,8,41.0
module_shuffle,lung,11,100,module,9,16.0
module_shuffle,lung,11,100,module,10,43.0
module_shuffle,lung,11,100,module,11,48.0
module_shuffle,lung,11,100,module,12,11.0
module_shuffle,lung,11,100,module,13,27.0
module_shuffle,lung,11,100,module,14,29.0
module_shuffle,lung,11,100,module,15,42.0
module_shuffle,lung,11,100,module,16,50.0
module_shuffle,lung,11,100,module,17,31.0
module_shuffle,lung,11,100,module,18,34.0
module_shuffle,lung,11,100,module,19,40.0
module_shuffle,lung,11,100,module,20,46.0
module_shuffle,lung,11,100,module,21,50.0
module_shuffle,lung,11,100,module,22,50.0
module_shuffle,lung,11,100,module,23,26.0
module_shuffle,lung,11,100,module,24,28.0
module_shuffle,lung,11,100,module,25,50.0
module_shuffle,lung,11,100,module,26,45.0
module_shuffle,lung,11,100,module,27,54.0
module_shuffle,lung,11,100,module,28,35.0
module_shuffle,lung,11,100,module,29,54.0
module_shuffle,lung,11,100,module,30,31.0
module_shuffle,lung,11,100,module,31,41.0
module_shuffle,lung,11,100,module,32,43.0
module_shuffle,lung,11,100,module,33,33.0
module_shuffle,lung,11,100,module,34,28.0
module_shuffle,lung,11,100,module,35,37.0
module_shuffle,lung,11,200,module,0,146.0
module_shuffle,lung,11,200,module,1,111.0
module_shuffle,lung,11,200,module,2,99.0
module_shuffle,lung,11,200,module,3,90.0
module_shuffle,lung,11,200,module,4,92.0
module_shuffle,lung,11,200,module,5,99.0
module_shuffle,lung,11,200,module,6,93.0
module_shuffle,lung,11,200,module,7,77.0
module_shuffle,lung,11,200,module,8,66.0
module_shuffle,lung,11,200,module,9,130.0
module_shuffle,lung,11,200,module,10,142.0
module_shuffle,lung,11,200,module,11,72.0
module_shuffle,lung,11,200,module,12,57.0
module_shuffle,lung,11,200,module,13,90.0
module_shuffle,lung,11,200,module,14,113.0
module_shuffle,lung,11,200,module,15,112.0
module_shuffle,lung,11,200,module,16,91.0
module_shuffle,lung,11,200,module,17,104.0
module_shuffle,lung,11,200,module,18,97.0
module_shuffle,lung,11,200,module,19,118.0
module_shuffle,lung,11,200,module,20,128.0
module_shuffle,lung,11,200,module,21,105.0
module_shuffle,lung,11,200,module,22,66.0
module_shuffle,lung,11,200,module,23,91.0
module_shuffle,lung,11,200,module,24,129.0
module_shuffle,lung,11,200,module,25,125.0
module_shuffle,lung,11,200,module,26,99.0
module_shuffle,lung,11,200,module,27,94.0
module_shuffle,lung,11,200,module,28,74.0
module_shuffle,lung,11,200,module,29,83.0
module_shuffle,lung,11,200,module,30,88.0
module_shuffle,lung,11,200,module,31,82.0
module_shuffle,lung,11,200,module,32,92.0
module_shuffle,lung,11,200,module,33,77.0
module_shuffle,lung,11,200,module,34,86.0
module_shuffle,lung,11,200,module,35,143.0
module_shuffle,lung,11,400,module,0,187.0
module_shuffle,lung,11,400,module,1,197.0
module_shuffle,lung,11,400,module,2,117.0
module_shuffle,lung,11,400,module,3,283.0
module_shuffle,lung,11,400,module,4,245.0
module_shuffle,lung,11,400,module,5,289.0
module_shuffle,lung,11,400,module,6,326.0
module_shuffle,lung,11,400,module,7,295.0
module_shuffle,lung,11,400,module,8,185.0
module_shuffle,lung,11,400,module,9,262.0
module_shuffle,lung,11,400,module,10,136.0
module_shuffle,lung,11,400,module,11,221.0
module_shuffle,lung,11,400,module,12,236.0
module_shuffle,lung,11,400,module,13,194.0
module_shuffle,lung,11,400,module,14,198.0
module_shuffle,lung,11,400,module,15,210.0
module_shuffle,lung,11,400,module,16,165.0
module_shuffle,lung,11,400,module,17,188.0
module_shuffle,lung,11,400,module,18,206.0
module_shuffle,lung,11,400,module,19,261.0
module_shuffle,lung,11,400,module,20,197.0
module_shuffle,lung,11,400,module,21,176.0
module_shuffle,lung,11,400,module,22,164.0
module_shuffle,lung,11,400,module,23,217.0
module_shuffle,lung,11,400,module,24,300.0
module_shuffle,lung,11,400,module,25,199.0
module_shuffle,lung,11,400,module,26,266.0
module_shuffle,lung,11,400,module,27,154.0
module_shuffle,lung,11,400,module,28,272.0
module_shuffle,lung,11,400,module,29,309.0
module_shuffle,lung,11,400,module,30,175.0
module_shuffle,lung,11,400,module,31,208.0
module_shuffle,lung,11,400,module,32,273.0
module_shuffle,lung,11,400,module,33,210.0
module_shuffle,lung,11,400,module,34,211.0
module_shuffle,lung,11,400,module,35,185.0
