null_kind,domain,split_regime,layer,direction,perm_idx,null_value
sign_shuffle_null,immune,target_disjoint,7,na,22,-0.011337686434025662
sign_shuffle_null,immune,target_disjoint,7,na,23,-0.01388591545945439
sign_shuffle_null,immune,target_disjoint,11,na,0,-0.01211375151644889
sign_shuffle_null,immune,target_disjoint,11,na,1,-0.007284902114702896
sign_shuffle_null,immune,target_disjoint,11,na,2,-0.016484692785270705
sign_shuffle_null,immune,target_disjoint,11,na,3,-0.011364447298936597
sign_shuffle_null,immune,target_disjoint,11,na,4,-0.01979709317538464
sign_shuffle_null,immune,target_disjoint,11,na,5,-0.019071576393348888
sign_shuffle_null,immune,target_disjoint,11,na,6,-0.00955957563215093
sign_shuffle_null,immune,target_disjoint,11,na,7,-0.015777016579842373
sign_shuffle_null,immune,target_disjoint,11,na,8,-0.0158959537572253
sign_shuffle_null,immune,target_disjoint,11,na,9,-0.006886462570470209
sign_shuffle_null,immune,target_disjoint,11,na,10,-0.013466661909179556
sign_shuffle_null,immune,target_disjoint,11,na,11,-0.01772163943005295
sign_shuffle_null,immune,target_disjoint,11,na,12,-0.011748019695996481
sign_shuffle_null,immune,target_disjoint,11,na,13,-0.011061157496610186
sign_shuffle_null,immune,target_disjoint,11,na,14,-0.007832013130664284
sign_shuffle_null,immune,target_disjoint,11,na,15,-0.016181402982944293
sign_shuffle_null,immune,target_disjoint,11,na,16,-0.010591355645947598
sign_shuffle_null,immune,target_disjoint,11,na,17,-0.010430790456480765
sign_shuffle_null,immune,target_disjoint,11,na,18,-0.012990913199647847
sign_shuffle_null,immune,target_disjoint,11,na,19,-0.015283427293703356
sign_shuffle_null,immune,target_disjoint,11,na,20,-0.015551035942814873
sign_shuffle_null,immune,target_disjoint,11,na,21,-0.011750993125431042
sign_shuffle_null,immune,target_disjoint,11,na,22,-0.010062085206593685
sign_shuffle_null,immune,target_disjoint,11,na,23,-0.0092265515354788
sign_shuffle_null,lung,source_disjoint,7,na,0,0.00532315057562982
sign_shuffle_null,lung,source_disjoint,7,na,1,0.0021372392568107523
sign_shuffle_null,lung,source_disjoint,7,na,2,-0.001971959420950631
sign_shuffle_null,lung,source_disjoint,7,na,3,0.002125840647441035
sign_shuffle_null,lung,source_disjoint,7,na,4,-0.000991679015160174
sign_shuffle_null,lung,source_disjoint,7,na,5,0.0037501424826170693
sign_shuffle_null,lung,source_disjoint,7,na,6,-0.004177590333979242
sign_shuffle_null,lung,source_disjoint,7,na,7,-0.00391542231847708
sign_shuffle_null,lung,source_disjoint,7,na,8,0.0040123104981192315
sign_shuffle_null,lung,source_disjoint,7,na,9,-0.0012253505072380433
sign_shuffle_null,lung,source_disjoint,7,na,10,-0.002735666248717572
sign_shuffle_null,lung,source_disjoint,7,na,11,0.005705003989513346
sign_shuffle_null,lung,source_disjoint,7,na,12,-0.0008150005699304463
sign_shuffle_null,lung,source_disjoint,7,na,13,-0.0028724495611534007
sign_shuffle_null,lung,source_disjoint,7,na,14,-0.005608115809871195
sign_shuffle_null,lung,source_disjoint,7,na,15,-0.0022569246551920052
sign_shuffle_null,lung,source_disjoint,7,na,16,0.000661119343440153
sign_shuffle_null,lung,source_disjoint,7,na,17,0.0020574489912230653
sign_shuffle_null,lung,source_disjoint,7,na,18,-0.010515217143508448
sign_shuffle_null,lung,source_disjoint,7,na,19,-0.0026216801550209556
sign_shuffle_null,lung,source_disjoint,7,na,20,0.0011284623275961136
sign_shuffle_null,lung,source_disjoint,7,na,21,-0.0007808047418215169
sign_shuffle_null,lung,source_disjoint,7,na,22,-0.0041433945058703125
sign_shuffle_null,lung,source_disjoint,7,na,23,0.0023595121395190155
sign_shuffle_null,lung,source_disjoint,11,na,0,0.007608571754246118
sign_shuffle_null,lung,source_disjoint,11,na,1,0.005967172005015509
sign_shuffle_null,lung,source_disjoint,11,na,2,0.004405562521372475
sign_shuffle_null,lung,source_disjoint,11,na,3,0.008577453550666858
sign_shuffle_null,lung,source_disjoint,11,na,4,0.007129830160720441
sign_shuffle_null,lung,source_disjoint,11,na,5,0.0004958395075801425
sign_shuffle_null,lung,source_disjoint,11,na,6,0.005853185911318892
sign_shuffle_null,lung,source_disjoint,11,na,7,-0.002365211444203652
sign_shuffle_null,lung,source_disjoint,11,na,8,-0.0035734640373873416
sign_shuffle_null,lung,source_disjoint,11,na,9,-0.0024905961472698745
sign_shuffle_null,lung,source_disjoint,11,na,10,0.002775561381511582
sign_shuffle_null,lung,source_disjoint,11,na,11,0.00425168129488207
sign_shuffle_null,lung,source_disjoint,11,na,12,0.003949618146586231
sign_shuffle_null,lung,source_disjoint,11,na,13,0.0077795508947909875
sign_shuffle_null,lung,source_disjoint,11,na,14,0.004462555568220727
sign_shuffle_null,lung,source_disjoint,11,na,15,0.011563889205516986
sign_shuffle_null,lung,source_disjoint,11,na,16,-0.0020574489912229543
sign_shuffle_null,lung,source_disjoint,11,na,17,0.007300809301265421
sign_shuffle_null,lung,source_disjoint,11,na,18,0.0007979026558760927
sign_shuffle_null,lung,source_disjoint,11,na,19,0.0008947908355182443
sign_shuffle_null,lung,source_disjoint,11,na,20,0.0011455602416505783
sign_shuffle_null,lung,source_disjoint,11,na,21,-0.00034765758577437467
sign_shuffle_null,lung,source_disjoint,11,na,22,0.012464379345719978
sign_shuffle_null,lung,source_disjoint,11,na,23,0.0074888863558646435
sign_shuffle_null,lung,target_disjoint,7,na,0,-0.001644922967489526
sign_shuffle_null,lung,target_disjoint,7,na,1,-0.010685936919022976
sign_shuffle_null,lung,target_disjoint,7,na,2,-0.005743084857008918
sign_shuffle_null,lung,target_disjoint,7,na,3,0.0007517338377224236
sign_shuffle_null,lung,target_disjoint,7,na,4,-0.004118369788382759
sign_shuffle_null,lung,target_disjoint,7,na,5,-0.002356241007485105
sign_shuffle_null,lung,target_disjoint,7,na,6,-0.0030594758879349815
sign_shuffle_null,lung,target_disjoint,7,na,7,-0.005068141034967777
sign_shuffle_null,lung,target_disjoint,7,na,8,-0.004409363532017374
sign_shuffle_null,lung,target_disjoint,7,na,9,-0.0007436506781770547
sign_shuffle_null,lung,target_disjoint,7,na,10,-0.00435278141519968
sign_shuffle_null,lung,target_disjoint,7,na,11,-0.005092390513603995
sign_shuffle_null,lung,target_disjoint,7,na,12,-0.007145513038136375
sign_shuffle_null,lung,target_disjoint,7,na,13,-0.002283492571576451
sign_shuffle_null,lung,target_disjoint,7,na,14,-0.0019035840729423326
sign_shuffle_null,lung,target_disjoint,7,na,15,-0.009340090854713212
sign_shuffle_null,lung,target_disjoint,7,na,16,-0.007097014080863939
sign_shuffle_null,lung,target_disjoint,7,na,17,-0.0012771392081736277
sign_shuffle_null,lung,target_disjoint,7,na,18,-0.01313917584105273
sign_shuffle_null,lung,target_disjoint,7,na,19,-0.0025098210388476705
sign_shuffle_null,lung,target_disjoint,7,na,20,-0.0026431931713467582
sign_shuffle_null,lung,target_disjoint,7,na,21,-0.0029341869149813737
sign_shuffle_null,lung,target_disjoint,7,na,22,-0.0026068189533925423
sign_shuffle_null,lung,target_disjoint,7,na,23,-0.006017912281552573
sign_shuffle_null,lung,target_disjoint,11,na,0,0.004635691999288705
sign_shuffle_null,lung,target_disjoint,11,na,1,0.010051408894708791
sign_shuffle_null,lung,target_disjoint,11,na,2,0.004098161889519392
sign_shuffle_null,lung,target_disjoint,11,na,3,-7.274843590865387e-05
sign_shuffle_null,lung,target_disjoint,11,na,4,0.005096432093376624
sign_shuffle_null,lung,target_disjoint,11,na,5,0.007052556703364132
sign_shuffle_null,lung,target_disjoint,11,na,6,-0.0026068189533925423
sign_shuffle_null,lung,target_disjoint,11,na,7,0.005767334335645136
sign_shuffle_null,lung,target_disjoint,11,na,8,0.000545613269314682
sign_shuffle_null,lung,target_disjoint,11,na,9,0.00673731348109341
sign_shuffle_null,lung,target_disjoint,11,na,10,0.0014953845158994783
sign_shuffle_null,lung,target_disjoint,11,na,11,-0.001111434437492842
sign_shuffle_null,lung,target_disjoint,11,na,12,0.0041749519052006745
sign_shuffle_null,lung,target_disjoint,11,na,13,-0.0007476922579497947
sign_shuffle_null,lung,target_disjoint,11,na,14,0.0020652472638503783
sign_shuffle_null,lung,target_disjoint,11,na,15,0.0013781787024912395
sign_shuffle_null,lung,target_disjoint,11,na,16,0.00880660232471664
sign_shuffle_null,lung,target_disjoint,11,na,17,0.006074494398370489
sign_shuffle_null,lung,target_disjoint,11,na,18,0.0029139790161177848
sign_shuffle_null,lung,target_disjoint,11,na,19,-9.699791454487183e-05
sign_shuffle_null,lung,target_disjoint,11,na,20,0.004280032979290915
sign_shuffle_null,lung,target_disjoint,11,na,21,0.006874727193365238
sign_shuffle_null,lung,target_disjoint,11,na,22,-0.0014509271383998934
sign_shuffle_null,lung,target_disjoint,11,na,23,0.0009012722893123604
