domain,seed_tag,split_regime,layer,perm_idx,null_auc_thinness
external_lung,seed42_main,target_disjoint,3,122,0.4587124944581192
external_lung,seed42_main,target_disjoint,3,123,0.4745606291629885
external_lung,seed42_main,target_disjoint,3,124,0.4706520409250632
external_lung,seed42_main,target_disjoint,3,125,0.4667427948971282
external_lung,seed42_main,target_disjoint,3,126,0.4637195920123244
external_lung,seed42_main,target_disjoint,3,127,0.49105142470738206
external_lung,seed42_main,target_disjoint,3,128,0.47023237089884373
external_lung,seed42_main,target_disjoint,3,129,0.4728128811070869
external_lung,seed42_main,target_disjoint,3,130,0.46679344472787887
external_lung,seed42_main,target_disjoint,3,131,0.47348580028705956
external_lung,seed42_main,target_disjoint,3,132,0.4505499782271507
external_lung,seed42_main,target_disjoint,3,133,0.47849618679131345
external_lung,seed42_main,target_disjoint,3,134,0.4608818859102695
external_lung,seed42_main,target_disjoint,3,135,0.47518026735217156
external_lung,seed42_main,target_disjoint,3,136,0.47506318073043635
external_lung,seed42_main,target_disjoint,3,137,0.4552518612168326
external_lung,seed42_main,target_disjoint,3,138,0.4641813605991677
external_lung,seed42_main,target_disjoint,3,139,0.4909198667054324
external_lung,seed42_main,target_disjoint,3,140,0.4770404974997402
external_lung,seed42_main,target_disjoint,3,141,0.4753026162939848
external_lung,seed42_main,target_disjoint,3,142,0.4737258936406178
external_lung,seed42_main,target_disjoint,3,143,0.4762814078284904
external_lung,seed42_main,target_disjoint,3,144,0.4627901347285498
external_lung,seed42_main,target_disjoint,3,145,0.47664845465393013
external_lung,seed42_main,target_disjoint,3,146,0.46574032292227163
external_lung,seed42_main,target_disjoint,3,147,0.47022579299874623
external_lung,seed42_main,target_disjoint,3,148,0.46572322038201813
external_lung,seed42_main,target_disjoint,3,149,0.47915003006100343
external_lung,seed42_main,target_disjoint,3,150,0.47121379359338844
external_lung,seed42_main,target_disjoint,3,151,0.46647770552319956
external_lung,seed42_main,target_disjoint,3,152,0.4702784161995261
external_lung,seed42_main,target_disjoint,3,153,0.48299810161803186
external_lung,seed42_main,target_disjoint,3,154,0.46383075852397193
external_lung,seed42_main,target_disjoint,3,155,0.483562485446396
external_lung,seed42_main,target_disjoint,3,156,0.4667842356677423
external_lung,seed42_main,target_disjoint,3,157,0.4619672394263545
external_lung,seed42_main,target_disjoint,3,158,0.46301246775184474
external_lung,seed42_main,target_disjoint,3,159,0.4792684322627581
external_lung,seed42_main,target_disjoint,7,0,0.4624934714341532
external_lung,seed42_main,target_disjoint,7,1,0.47239781561093563
external_lung,seed42_main,target_disjoint,7,2,0.47268526984519577
external_lung,seed42_main,target_disjoint,7,3,0.46440500920248223
external_lung,seed42_main,target_disjoint,7,4,0.45940383175836474
external_lung,seed42_main,target_disjoint,7,5,0.4678294639932326
external_lung,seed42_main,target_disjoint,7,6,0.4701258089172645
external_lung,seed42_main,target_disjoint,7,7,0.4759926380142109
external_lung,seed42_main,target_disjoint,7,8,0.47101382543042486
external_lung,seed42_main,target_disjoint,7,9,0.47770289203955685
external_lung,seed42_main,target_disjoint,7,10,0.46765251848061035
external_lung,seed42_main,target_disjoint,7,11,0.47497306349910073
external_lung,seed42_main,target_disjoint,7,12,0.4708842407985045
external_lung,seed42_main,target_disjoint,7,13,0.48054914941173843
external_lung,seed42_main,target_disjoint,7,14,0.4682188756790038
external_lung,seed42_main,target_disjoint,7,15,0.4664027174620882
external_lung,seed42_main,target_disjoint,7,16,0.4708631915181925
external_lung,seed42_main,target_disjoint,7,17,0.48143716592489877
external_lung,seed42_main,target_disjoint,7,18,0.4678485399035154
external_lung,seed42_main,target_disjoint,7,19,0.48002817972401757
external_lung,seed42_main,target_disjoint,7,20,0.47055995032369846
external_lung,seed42_main,target_disjoint,7,21,0.475526922687309
external_lung,seed42_main,target_disjoint,7,22,0.4631841509443891
external_lung,seed42_main,target_disjoint,7,23,0.46206525013780697
external_lung,seed42_main,target_disjoint,7,24,0.4475971588733899
external_lung,seed42_main,target_disjoint,7,25,0.46096082071143935
external_lung,seed42_main,target_disjoint,7,26,0.4805366514015531
external_lung,seed42_main,target_disjoint,7,27,0.46179818739384915
external_lung,seed42_main,target_disjoint,7,28,0.4736903729800913
external_lung,seed42_main,target_disjoint,7,29,0.4718709258131272
external_lung,seed42_main,target_disjoint,7,30,0.47459483424349536
external_lung,seed42_main,target_disjoint,7,31,0.47419818686761717
external_lung,seed42_main,target_disjoint,7,32,0.44945015333085125
external_lung,seed42_main,target_disjoint,7,33,0.4670203822812421
external_lung,seed42_main,target_disjoint,7,34,0.47165517068992957
external_lung,seed42_main,target_disjoint,7,35,0.4520609218795429
external_lung,seed42_main,target_disjoint,7,36,0.4911112835982692
external_lung,seed42_main,target_disjoint,7,37,0.4666921450663776
external_lung,seed42_main,target_disjoint,7,38,0.4699133427441157
external_lung,seed42_main,target_disjoint,7,39,0.45905388747317866
external_lung,seed42_main,target_disjoint,7,40,0.4768510539769326
external_lung,seed42_main,target_disjoint,7,41,0.468633941175155
external_lung,seed42_main,target_disjoint,7,42,0.4609831855717708
external_lung,seed42_main,target_disjoint,7,43,0.4700126690355878
external_lung,seed42_main,target_disjoint,7,44,0.45598398149768266
external_lung,seed42_main,target_disjoint,7,45,0.4538803690465071
external_lung,seed42_main,target_disjoint,7,46,0.4730529744606451
external_lung,seed42_main,target_disjoint,7,47,0.4697975717024
external_lung,seed42_main,target_disjoint,7,48,0.46258490424550824
external_lung,seed42_main,target_disjoint,7,49,0.4704494416020607
external_lung,seed42_main,target_disjoint,7,50,0.4649075607699301
external_lung,seed42_main,target_disjoint,7,51,0.47178541311185973
external_lung,seed42_main,target_disjoint,7,52,0.4649003250798228
external_lung,seed42_main,target_disjoint,7,53,0.46446157914332065
external_lung,seed42_main,target_disjoint,7,54,0.47475796616591304
external_lung,seed42_main,target_disjoint,7,55,0.46385049222426433
external_lung,seed42_main,target_disjoint,7,56,0.46907466048168645
external_lung,seed42_main,target_disjoint,7,57,0.45922293950568394
external_lung,seed42_main,target_disjoint,7,58,0.4478260697967823
external_lung,seed42_main,target_disjoint,7,59,0.46273685373776013
external_lung,seed42_main,target_disjoint,7,60,0.44701567250477225
external_lung,seed42_main,target_disjoint,7,61,0.46182910352430734
external_lung,seed42_main,target_disjoint,7,62,0.4676808034510295
external_lung,seed42_main,target_disjoint,7,63,0.4924551485881853
external_lung,seed42_main,target_disjoint,7,64,0.4684892273730104
external_lung,seed42_main,target_disjoint,7,65,0.47233466776999977
external_lung,seed42_main,target_disjoint,7,66,0.4726806653151274
external_lung,seed42_main,target_disjoint,7,67,0.4625335966247479
external_lung,seed42_main,target_disjoint,7,68,0.4667710798675474
external_lung,seed42_main,target_disjoint,7,69,0.4667053008665726
external_lung,seed42_main,target_disjoint,7,70,0.4826961760035573
external_lung,seed42_main,target_disjoint,7,71,0.47253924046303153
external_lung,seed42_main,target_disjoint,7,72,0.4559859548677119
external_lung,seed42_main,target_disjoint,7,73,0.4758709468624075
external_lung,seed42_main,target_disjoint,7,74,0.46372551212241203
external_lung,seed42_main,target_disjoint,7,75,0.46596594489561527
external_lung,seed42_main,target_disjoint,7,76,0.4750618651504168
external_lung,seed42_main,target_disjoint,7,77,0.4636571019613982
external_lung,seed42_main,target_disjoint,7,78,0.4697015343609768
external_lung,seed42_main,target_disjoint,7,79,0.4702461844890484
external_lung,seed42_main,target_disjoint,7,80,0.46873918757671473
external_lung,seed42_main,target_disjoint,7,81,0.4648937471797253
external_lung,seed42_main,target_disjoint,7,82,0.4727155281856441
external_lung,seed42_main,target_disjoint,7,83,0.4586717114775148
external_lung,seed42_main,target_disjoint,7,84,0.47051850955308433
external_lung,seed42_main,target_disjoint,7,85,0.4742356808981728
external_lung,seed42_main,target_disjoint,7,86,0.45936041761772134
external_lung,seed42_main,target_disjoint,7,87,0.47245833229183254
external_lung,seed42_main,target_disjoint,7,88,0.4724280739513841
external_lung,seed42_main,target_disjoint,7,89,0.4411988354485668
external_lung,seed42_main,target_disjoint,7,90,0.47539339131533004
external_lung,seed42_main,target_disjoint,7,91,0.46486809336934515
external_lung,seed42_main,target_disjoint,7,92,0.462912483670363
external_lung,seed42_main,target_disjoint,7,93,0.4633354426466313
external_lung,seed42_main,target_disjoint,7,94,0.47369103077010105
external_lung,seed42_main,target_disjoint,7,95,0.46620998498923194
external_lung,seed42_main,target_disjoint,7,96,0.4678518288535641
external_lung,seed42_main,target_disjoint,7,97,0.4596498452220107
external_lung,seed42_main,target_disjoint,7,98,0.4669032956595068
external_lung,seed42_main,target_disjoint,7,99,0.4780646765449185
external_lung,seed42_main,target_disjoint,7,100,0.4671197085727141
external_lung,seed42_main,target_disjoint,7,101,0.47527498911357535
external_lung,seed42_main,target_disjoint,7,102,0.47035998216073494
external_lung,seed42_main,target_disjoint,7,103,0.4787816676555443
external_lung,seed42_main,target_disjoint,7,104,0.47142165523646895
external_lung,seed42_main,target_disjoint,7,105,0.4592887185066588
external_lung,seed42_main,target_disjoint,7,106,0.4599636110566607
external_lung,seed42_main,target_disjoint,7,107,0.46636390785151305
external_lung,seed42_main,target_disjoint,7,108,0.46541471686744607
external_lung,seed42_main,target_disjoint,7,109,0.46302891250208844
external_lung,seed42_main,target_disjoint,7,110,0.4838400728305099
external_lung,seed42_main,target_disjoint,7,111,0.47766145126894277
external_lung,seed42_main,target_disjoint,7,112,0.46198499975661766
external_lung,seed42_main,target_disjoint,7,113,0.4673959803768084
external_lung,seed42_main,target_disjoint,7,114,0.47230967174962935
external_lung,seed42_main,target_disjoint,7,115,0.4529897213733077
external_lung,seed42_main,target_disjoint,7,116,0.4651469963334785
external_lung,seed42_main,target_disjoint,7,117,0.4681886173385553
external_lung,seed42_main,target_disjoint,7,118,0.4703882671311541
external_lung,seed42_main,target_disjoint,7,119,0.46706774316194394
external_lung,seed42_main,target_disjoint,7,120,0.48446431554976116
external_lung,seed42_main,target_disjoint,7,121,0.4767227849250317
external_lung,seed42_main,target_disjoint,7,122,0.4682458450694035
external_lung,seed42_main,target_disjoint,7,123,0.454772332299726
external_lung,seed42_main,target_disjoint,7,124,0.45477627903978446
external_lung,seed42_main,target_disjoint,7,125,0.4771536373814169
external_lung,seed42_main,target_disjoint,7,126,0.47886652256680184
external_lung,seed42_main,target_disjoint,7,127,0.4657330872321644
external_lung,seed42_main,target_disjoint,7,128,0.45728443234695526
external_lung,seed42_main,target_disjoint,7,129,0.4665401955741257
external_lung,seed42_main,target_disjoint,7,130,0.44722419193786256
external_lung,seed42_main,target_disjoint,7,131,0.463438057888152
external_lung,seed42_main,target_disjoint,7,132,0.48570359192812723
external_lung,seed42_main,target_disjoint,7,133,0.46403598900701337
external_lung,seed42_main,target_disjoint,7,134,0.45164256743334286
external_lung,seed42_main,target_disjoint,7,135,0.47211562369675353
external_lung,seed42_main,target_disjoint,7,136,0.4642951582708543
external_lung,seed42_main,target_disjoint,7,137,0.48240345944921925
external_lung,seed42_main,target_disjoint,7,138,0.46494308143045643
external_lung,seed42_main,target_disjoint,7,139,0.4654199791875241
external_lung,seed42_main,target_disjoint,7,140,0.4769201219279562
external_lung,seed42_main,target_disjoint,7,141,0.4697587620918249
external_lung,seed42_main,target_disjoint,7,142,0.4724813549421737
external_lung,seed42_main,target_disjoint,7,143,0.4550420262037228
external_lung,seed42_main,target_disjoint,7,144,0.45365277370313406
external_lung,seed42_main,target_disjoint,7,145,0.4697534997717469
external_lung,seed42_main,target_disjoint,7,146,0.47104539935089285
external_lung,seed42_main,target_disjoint,7,147,0.47103224355069784
external_lung,seed42_main,target_disjoint,7,148,0.4676854079810978
external_lung,seed42_main,target_disjoint,7,149,0.47160517864918877
external_lung,seed42_main,target_disjoint,7,150,0.45962024467157203
external_lung,seed42_main,target_disjoint,7,151,0.4695772120491343
external_lung,seed42_main,target_disjoint,7,152,0.46783604189333006
external_lung,seed42_main,target_disjoint,7,153,0.4900805266529934
external_lung,seed42_main,target_disjoint,7,154,0.458574358556072
external_lung,seed42_main,target_disjoint,7,155,0.4689483647998148
external_lung,seed42_main,target_disjoint,7,156,0.4559570121072829
external_lung,seed42_main,target_disjoint,7,157,0.4559103090165908
external_lung,seed42_main,target_disjoint,7,158,0.47234913915021426
external_lung,seed42_main,target_disjoint,7,159,0.47171766074085575
external_lung,seed42_main,target_disjoint,11,0,0.4748204562168391
external_lung,seed42_main,target_disjoint,11,1,0.4836269488673514
external_lung,seed42_main,target_disjoint,11,2,0.47690828170778066
external_lung,seed42_main,target_disjoint,11,3,0.48151018061598083
external_lung,seed42_main,target_disjoint,11,4,0.48471032901340705
external_lung,seed42_main,target_disjoint,11,5,0.47348514249704987
external_lung,seed42_main,target_disjoint,11,6,0.46010108916869813
external_lung,seed42_main,target_disjoint,11,7,0.47876456511529086
external_lung,seed42_main,target_disjoint,11,8,0.4822574300670551
external_lung,seed42_main,target_disjoint,11,9,0.48700601614742917
external_lung,seed42_main,target_disjoint,11,10,0.4740916248860379
external_lung,seed42_main,target_disjoint,11,11,0.4737956193816511
external_lung,seed42_main,target_disjoint,11,12,0.46910820777218365
external_lung,seed42_main,target_disjoint,11,13,0.48664423164206755
external_lung,seed42_main,target_disjoint,11,14,0.47238202865070167
external_lung,seed42_main,target_disjoint,11,15,0.48916882969948206
external_lung,seed42_main,target_disjoint,11,16,0.4884051354981641
external_lung,seed42_main,target_disjoint,11,17,0.4963255850055452
external_lung,seed42_main,target_disjoint,11,18,0.480683338573727
external_lung,seed42_main,target_disjoint,11,19,0.4749342538885256
external_lung,seed42_main,target_disjoint,11,20,0.4967584108319597
external_lung,seed42_main,target_disjoint,11,21,0.4809806596581334
external_lung,seed42_main,target_disjoint,11,22,0.47066585451526793
external_lung,seed42_main,target_disjoint,11,23,0.459735357923278
external_lung,seed42_main,target_disjoint,11,24,0.48506290445863226
external_lung,seed42_main,target_disjoint,11,25,0.4704145787315441
external_lung,seed42_main,target_disjoint,11,26,0.4791789728214324
external_lung,seed42_main,target_disjoint,11,27,0.47862708700325346
external_lung,seed42_main,target_disjoint,11,28,0.47486781709754106
external_lung,seed42_main,target_disjoint,11,29,0.4710901290715557
external_lung,seed42_main,target_disjoint,11,30,0.4798466296813271
external_lung,seed42_main,target_disjoint,11,31,0.475741362230487
external_lung,seed42_main,target_disjoint,11,32,0.4650160961215386
external_lung,seed42_main,target_disjoint,11,33,0.47255568521327523
external_lung,seed42_main,target_disjoint,11,34,0.4649542638606221
external_lung,seed42_main,target_disjoint,11,35,0.48110892871003436
external_lung,seed42_main,target_disjoint,11,36,0.4835289381558989
external_lung,seed42_main,target_disjoint,11,37,0.4755203447872115
external_lung,seed42_main,target_disjoint,11,38,0.4880979475636116
external_lung,seed42_main,target_disjoint,11,39,0.4735101385174203
external_lung,seed42_main,target_disjoint,11,40,0.4789079633374161
external_lung,seed42_main,target_disjoint,11,41,0.4756025685384301
external_lung,seed42_main,target_disjoint,11,42,0.464570114494929
external_lung,seed42_main,target_disjoint,11,43,0.4700054333454805
external_lung,seed42_main,target_disjoint,11,44,0.4878460139898779
external_lung,seed42_main,target_disjoint,11,45,0.4727747292865215
external_lung,seed42_main,target_disjoint,11,46,0.4676906703011757
external_lung,seed42_main,target_disjoint,11,47,0.48080371414551104
external_lung,seed42_main,target_disjoint,11,48,0.477867339541994
external_lung,seed42_main,target_disjoint,11,49,0.4553459251882266
external_lung,seed42_main,target_disjoint,11,50,0.4816542366281158
external_lung,seed42_main,target_disjoint,11,51,0.4848432025953763
external_lung,seed42_main,target_disjoint,11,52,0.4638366786340596
external_lung,seed42_main,target_disjoint,11,53,0.4778009027510094
external_lung,seed42_main,target_disjoint,11,54,0.47118616641297895
external_lung,seed42_main,target_disjoint,11,55,0.49322476289959094
external_lung,seed42_main,target_disjoint,11,56,0.48310992591968904
external_lung,seed42_main,target_disjoint,11,57,0.4820272035636432
external_lung,seed42_main,target_disjoint,11,58,0.49376283512756525
external_lung,seed42_main,target_disjoint,11,59,0.4745251085024621
external_lung,seed42_main,target_disjoint,11,60,0.4820785111844036
external_lung,seed42_main,target_disjoint,11,61,0.49571976040656685
external_lung,seed42_main,target_disjoint,11,62,0.463529490699507
external_lung,seed42_main,target_disjoint,11,63,0.47420016023764633
external_lung,seed42_main,target_disjoint,11,64,0.4712999640846655
external_lung,seed42_main,target_disjoint,11,65,0.4806576847633469
external_lung,seed42_main,target_disjoint,11,66,0.47515132459174264
external_lung,seed42_main,target_disjoint,11,67,0.4905107213193689
external_lung,seed42_main,target_disjoint,11,68,0.46655400916433043
external_lung,seed42_main,target_disjoint,11,69,0.4809083027570611
external_lung,seed42_main,target_disjoint,11,70,0.47709969860061757
external_lung,seed42_main,target_disjoint,11,71,0.4850425129683301
external_lung,seed42_main,target_disjoint,11,72,0.4765629419526628
external_lung,seed42_main,target_disjoint,11,73,0.4849892319775404
external_lung,seed42_main,target_disjoint,11,74,0.4615113909495988
external_lung,seed42_main,target_disjoint,11,75,0.4558984687964153
external_lung,seed42_main,target_disjoint,11,76,0.48310269022958185
external_lung,seed42_main,target_disjoint,11,77,0.4639603431558923
external_lung,seed42_main,target_disjoint,11,78,0.4804314049999934
external_lung,seed42_main,target_disjoint,11,79,0.473089810701191
external_lung,seed42_main,target_disjoint,11,80,0.4780035020740119
external_lung,seed42_main,target_disjoint,11,81,0.48040509339960347
external_lung,seed42_main,target_disjoint,11,82,0.4698225677227704
external_lung,seed42_main,target_disjoint,11,83,0.4873526714825666
external_lung,seed42_main,target_disjoint,11,84,0.4897713653484116
external_lung,seed42_main,target_disjoint,11,85,0.46119828290495857
external_lung,seed42_main,target_disjoint,11,86,0.4623184992915601
external_lung,seed42_main,target_disjoint,11,87,0.4861831208452338
external_lung,seed42_main,target_disjoint,11,88,0.4599715045367777
external_lung,seed42_main,target_disjoint,11,89,0.48218112642592426
external_lung,seed42_main,target_disjoint,11,90,0.46852211687349776
external_lung,seed42_main,target_disjoint,11,91,0.4805833544922453
external_lung,seed42_main,target_disjoint,11,92,0.483567747766474
external_lung,seed42_main,target_disjoint,11,93,0.48224295868684064
external_lung,seed42_main,target_disjoint,11,94,0.46997451721502237
external_lung,seed42_main,target_disjoint,11,95,0.4628486780394174
external_lung,seed42_main,target_disjoint,11,96,0.4767760659158213
external_lung,seed42_main,target_disjoint,11,97,0.4636064521306476
external_lung,seed42_main,target_disjoint,11,98,0.4752532820432537
external_lung,seed42_main,target_disjoint,11,99,0.4818042127503384
external_lung,seed42_main,target_disjoint,11,100,0.48064847570321034
external_lung,seed42_main,target_disjoint,11,101,0.4758077990214716
external_lung,seed42_main,target_disjoint,11,102,0.4941594825034435
external_lung,seed42_main,target_disjoint,11,103,0.48480505077481084
external_lung,seed42_main,target_disjoint,11,104,0.47692275308799525
external_lung,seed42_main,target_disjoint,11,105,0.4811010352299173
external_lung,seed42_main,target_disjoint,11,106,0.46101147054219
external_lung,seed42_main,target_disjoint,11,107,0.4593334482273217
external_lung,seed42_main,target_disjoint,11,108,0.4787290444547645
external_lung,seed42_main,target_disjoint,11,109,0.4929899318661108
external_lung,seed42_main,target_disjoint,11,110,0.4635288329094973
external_lung,seed42_main,target_disjoint,11,111,0.4725583163733143
external_lung,seed42_main,target_disjoint,11,112,0.4771542951714266
external_lung,seed42_main,target_disjoint,11,113,0.47334569101498314
external_lung,seed42_main,target_disjoint,11,114,0.47828635177820367
external_lung,seed42_main,target_disjoint,11,115,0.4866093687715508
external_lung,seed42_main,target_disjoint,11,116,0.47818439432669274
external_lung,seed42_main,target_disjoint,11,117,0.47931316198342105
external_lung,seed42_main,target_disjoint,11,118,0.48405253900365863
external_lung,seed42_main,target_disjoint,11,119,0.4660665867671068
external_lung,seed42_main,target_disjoint,11,120,0.4649772865109634
external_lung,seed42_main,target_disjoint,11,121,0.4752638066834096
external_lung,seed42_main,target_disjoint,11,122,0.4773476854342927
external_lung,seed42_main,target_disjoint,11,123,0.48216665504570977
external_lung,seed42_main,target_disjoint,11,124,0.4828856195263649
external_lung,seed42_main,target_disjoint,11,125,0.47267211404500076
external_lung,seed42_main,target_disjoint,11,126,0.4948692379239621
external_lung,seed42_main,target_disjoint,11,127,0.4876407835068364
external_lung,seed42_main,target_disjoint,11,128,0.4771944203620213
external_lung,seed42_main,target_disjoint,11,129,0.4737443117608907
external_lung,seed42_main,target_disjoint,11,130,0.4996493979248041
external_lung,seed42_main,target_disjoint,11,131,0.481444401615006
external_lung,seed42_main,target_disjoint,11,132,0.48022946346700063
external_lung,seed42_main,target_disjoint,11,133,0.49191378741016234
external_lung,seed42_main,target_disjoint,11,134,0.4740995183661549
external_lung,seed42_main,target_disjoint,11,135,0.47994266702275035
external_lung,seed42_main,target_disjoint,11,136,0.48339935352397845
external_lung,seed42_main,target_disjoint,11,137,0.49508367746714016
external_lung,seed42_main,target_disjoint,11,138,0.474781646606264
external_lung,seed42_main,target_disjoint,11,139,0.4748026958865759
external_lung,seed42_main,target_disjoint,11,140,0.4711170984619554
external_lung,seed42_main,target_disjoint,11,141,0.47420805371776337
external_lung,seed42_main,target_disjoint,11,142,0.49716821400803296
external_lung,seed42_main,target_disjoint,11,143,0.47992359111246763
external_lung,seed42_main,target_disjoint,11,144,0.45617474060050967
external_lung,seed42_main,target_disjoint,11,145,0.4689154752993273
external_lung,seed42_main,target_disjoint,11,146,0.47873825351490085
external_lung,seed42_main,target_disjoint,11,147,0.49494159482503447
external_lung,seed42_main,target_disjoint,11,148,0.46857934460434586
external_lung,seed42_main,target_disjoint,11,149,0.48115168506066797
external_lung,seed42_main,target_disjoint,11,150,0.4782981919983792
external_lung,seed42_main,target_disjoint,11,151,0.4726806653151274
external_lung,seed42_main,target_disjoint,11,152,0.46753543185887514
external_lung,seed42_main,target_disjoint,11,153,0.4858450167802232
external_lung,seed42_main,target_disjoint,11,154,0.47273526188593656
external_lung,seed42_main,target_disjoint,11,155,0.45841254221367383
external_lung,seed42_main,target_disjoint,11,156,0.480599799242489
external_lung,seed42_main,target_disjoint,11,157,0.4787625917452616
external_lung,seed42_main,target_disjoint,11,158,0.441203439978635
external_lung,seed42_main,target_disjoint,11,159,0.4688931104389959
immune,seed42_main,source_disjoint,0,0,0.4905487329524089
immune,seed42_main,source_disjoint,0,1,0.4760332498723628
immune,seed42_main,source_disjoint,0,2,0.49128092718106753
immune,seed42_main,source_disjoint,0,3,0.46930287160767836
immune,seed42_main,source_disjoint,0,4,0.4697262908171532
immune,seed42_main,source_disjoint,0,5,0.5095750827731054
immune,seed42_main,source_disjoint,0,6,0.46616162079370466
immune,seed42_main,source_disjoint,0,7,0.4902307863980019
immune,seed42_main,source_disjoint,0,8,0.48721946566635793
immune,seed42_main,source_disjoint,0,9,0.49751909972210245
immune,seed42_main,source_disjoint,0,10,0.4749739375540738
immune,seed42_main,source_disjoint,0,11,0.47786908550622276
immune,seed42_main,source_disjoint,0,12,0.49427543343146874
immune,seed42_main,source_disjoint,0,13,0.4789406265381428
immune,seed42_main,source_disjoint,0,14,0.480074839727422
immune,seed42_main,source_disjoint,0,15,0.49134512792763047
immune,seed42_main,source_disjoint,0,16,0.5018893362559959
immune,seed42_main,source_disjoint,0,17,0.4942555617718183
immune,seed42_main,source_disjoint,0,18,0.511505690937606
immune,seed42_main,source_disjoint,0,19,0.4518509686669785
immune,seed42_main,source_disjoint,0,20,0.47782169924090256
immune,seed42_main,source_disjoint,0,21,0.47559607336005305
immune,seed42_main,source_disjoint,0,22,0.5089315467182718
immune,seed42_main,source_disjoint,0,23,0.4905548473092244
immune,seed42_main,source_disjoint,0,24,0.46030253837523194
immune,seed42_main,source_disjoint,0,25,0.48046462997441136
immune,seed42_main,source_disjoint,0,26,0.48341022137028844
immune,seed42_main,source_disjoint,0,27,0.5102155616495312
immune,seed42_main,source_disjoint,0,28,0.48953069254262466
immune,seed42_main,source_disjoint,0,29,0.5024258710665578
immune,seed42_main,source_disjoint,0,30,0.46293935475192527
immune,seed42_main,source_disjoint,0,31,0.4789696697330166
immune,seed42_main,source_disjoint,0,32,0.4883842506397146
immune,seed42_main,source_disjoint,0,33,0.4908376363119422
immune,seed42_main,source_disjoint,0,34,0.4759812778394309
immune,seed42_main,source_disjoint,0,35,0.45706804361982145
immune,seed42_main,source_disjoint,0,36,0.47196567400083755
immune,seed42_main,source_disjoint,0,37,0.4627421667446247
immune,seed42_main,source_disjoint,0,38,0.47550894377543185
immune,seed42_main,source_disjoint,0,39,0.4810974659048177
immune,seed42_main,source_disjoint,0,40,0.4882268059517149
immune,seed42_main,source_disjoint,0,41,0.4773860513177967
immune,seed42_main,source_disjoint,0,42,0.4732542746997086
immune,seed42_main,source_disjoint,0,43,0.5098915007383085
immune,seed42_main,source_disjoint,0,44,0.4799418524666844
immune,seed42_main,source_disjoint,0,45,0.4977193449078108
immune,seed42_main,source_disjoint,0,46,0.4831045035295125
immune,seed42_main,source_disjoint,0,47,0.4676963243544003
immune,seed42_main,source_disjoint,0,48,0.4737862237426589
immune,seed42_main,source_disjoint,0,49,0.4824212241553779
immune,seed42_main,source_disjoint,0,50,0.4755272868458784
immune,seed42_main,source_disjoint,0,51,0.5013436299102106
immune,seed42_main,source_disjoint,0,52,0.49659583184295886
immune,seed42_main,source_disjoint,0,53,0.4914582435287176
immune,seed42_main,source_disjoint,0,54,0.4800198105160822
immune,seed42_main,source_disjoint,0,55,0.4956954928018734
immune,seed42_main,source_disjoint,0,56,0.47477827813597717
immune,seed42_main,source_disjoint,0,57,0.48581469218799195
immune,seed42_main,source_disjoint,0,58,0.5051528742062801
immune,seed42_main,source_disjoint,0,59,0.500025986016466
immune,seed42_main,source_disjoint,0,60,0.4830403027829495
immune,seed42_main,source_disjoint,0,61,0.489220388934237
immune,seed42_main,source_disjoint,0,62,0.4772133207377583
immune,seed42_main,source_disjoint,0,63,0.4880922901017735
immune,seed42_main,source_disjoint,0,64,0.4529760103210343
immune,seed42_main,source_disjoint,0,65,0.4760775789592753
immune,seed42_main,source_disjoint,0,66,0.45958410144940826
immune,seed42_main,source_disjoint,0,67,0.49394067239581896
immune,seed42_main,source_disjoint,0,68,0.4836792530701714
immune,seed42_main,source_disjoint,0,69,0.500904924808697
immune,seed42_main,source_disjoint,0,70,0.5128172204745353
immune,seed42_main,source_disjoint,0,71,0.45392067844903217
immune,seed42_main,source_disjoint,0,72,0.45504724869229196
immune,seed42_main,source_disjoint,0,73,0.4907382780136901
immune,seed42_main,source_disjoint,0,74,0.497716287729403
immune,seed42_main,source_disjoint,0,75,0.49050593245470026
immune,seed42_main,source_disjoint,0,76,0.47775902708354345
immune,seed42_main,source_disjoint,0,77,0.4699112501108227
immune,seed42_main,source_disjoint,0,78,0.48052577354256654
immune,seed42_main,source_disjoint,0,79,0.482714713282523
immune,seed42_main,source_disjoint,0,80,0.4835416800418222
immune,seed42_main,source_disjoint,0,81,0.4748929223262682
immune,seed42_main,source_disjoint,0,82,0.4884453942078698
immune,seed42_main,source_disjoint,0,83,0.47852943604229914
immune,seed42_main,source_disjoint,0,84,0.48186634627436953
immune,seed42_main,source_disjoint,0,85,0.4859033503618171
immune,seed42_main,source_disjoint,0,86,0.474996866392132
immune,seed42_main,source_disjoint,0,87,0.5019183794508696
immune,seed42_main,source_disjoint,0,88,0.46589411768302563
immune,seed42_main,source_disjoint,0,89,0.4676474094998762
immune,seed42_main,source_disjoint,0,90,0.488518766489656
immune,seed42_main,source_disjoint,0,91,0.502615416127839
immune,seed42_main,source_disjoint,0,92,0.46612187747440376
immune,seed42_main,source_disjoint,0,93,0.4835111082577446
immune,seed42_main,source_disjoint,0,94,0.48119223843545833
immune,seed42_main,source_disjoint,0,95,0.48804643242565704
immune,seed42_main,source_disjoint,0,96,0.48905224412181014
immune,seed42_main,source_disjoint,0,97,0.4959003237551934
immune,seed42_main,source_disjoint,0,98,0.4866217872876408
immune,seed42_main,source_disjoint,0,99,0.4689008526470579
