domain,seed_tag,split_regime,layer,null_type,perm_idx,delta_best_diffusion_minus_baseline
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,13,0.03249816683919926
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,14,0.024555188923395477
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,15,0.01675940303657686
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,16,0.019281077467218743
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,17,0.03220809610075914
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,18,0.01512088077984819
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,19,0.033862793305728056
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,20,0.02259316770186337
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,21,0.023012098861283636
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,22,0.015895660800552047
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,23,0.019572765700483163
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,24,0.028311551069703178
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,25,0.023089738612836475
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,26,0.025209195997239586
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,27,0.022862211007591338
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,28,0.020500129399585898
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,29,0.015705874741200776
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,30,0.01448844030365759
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,31,0.028319638543823356
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,32,0.02131750345065564
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,33,0.012723214285714102
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,34,0.022791580400276068
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,35,0.01965417960662519
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,36,0.022635761732229143
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,37,0.036950051759834346
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,38,0.03025524068322971
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,39,0.026439570393374745
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,40,0.01205141476880589
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,41,0.021736434610075905
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,42,0.019837495686680473
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,43,0.01697237318840572
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,44,0.019180253623188315
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,45,0.014669599723947546
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,46,0.02099885697032422
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,47,0.026134942201518352
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,48,0.04193624913733618
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,49,0.02488731452726023
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,50,0.027763220324361515
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,51,0.04114205917874392
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,52,0.03780085403726707
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,53,0.01617764406487232
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,54,0.027398744824016608
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,55,0.034130758281573526
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,56,0.01746085662525887
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,57,0.03185494306418224
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,58,0.026587301587301493
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,59,0.011725219979296098
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,60,0.015228174603174605
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,61,0.01933822895100057
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,62,0.023806288819875787
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,63,0.018295483954451353
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,64,0.022355395962732838
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,65,0.020236477743271086
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,66,0.016718426501035166
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,67,0.027305469289164885
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,68,0.026659010524499593
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,69,0.027211654589371914
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,70,0.03177568581780543
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,71,0.02683855244996536
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,72,0.03806342736369894
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,73,0.014385998964803415
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,74,0.029654610938578352
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,75,0.021562823498964767
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,76,0.02271717563837128
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,77,0.01140279934437538
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,78,0.03412159247757085
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,79,0.020943322981366363
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,80,0.02680835921325042
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,81,0.00988558919944782
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,82,0.009204084713595573
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,83,0.024192870082815787
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,84,0.01475694444444442
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,85,0.015751703761214597
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,86,0.01746085662525887
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,87,0.03131955227743277
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,88,0.02599691597653553
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,89,0.039313211697722616
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,90,0.02271771480331264
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,91,0.02849702380952368
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,92,0.02717499137336099
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,93,0.028472761387163592
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,94,0.026677881297446526
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,95,0.019546885783298773
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,96,0.018628148723257465
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,97,0.03313168564527258
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,98,0.02857682022084196
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,99,0.02818754313319527
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,100,0.02097998619737762
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,101,0.030944832643202247
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,102,0.027378256556245706
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,103,0.014141757246376896
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,104,0.023402993443754183
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,105,0.014362275707384464
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,106,0.02991988008971702
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,107,0.023045527087646622
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,108,0.011342952035886644
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,109,0.025160671152519076
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,110,0.04016509230503795
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,111,0.031332492236024856
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,112,0.023404071773637014
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,113,0.02727365855762587
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,114,0.022774866287094575
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,115,0.02035185904071779
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,116,0.021076496721877058
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,117,0.03284053657694963
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,118,0.02319703243616289
external_lung,seed42_main,target_disjoint,0,coexpression_degree_matched_label,119,0.030833764665286423
external_lung,seed42_main,target_disjoint,0,random_label,0,0.0006879744651482889
external_lung,seed42_main,target_disjoint,0,random_label,1,0.01781994047619051
external_lung,seed42_main,target_disjoint,0,random_label,2,0.014555296756383673
external_lung,seed42_main,target_disjoint,0,random_label,3,0.0032813578329882187
external_lung,seed42_main,target_disjoint,0,random_label,4,0.020995082815735033
external_lung,seed42_main,target_disjoint,0,random_label,5,0.0003731021394064449
external_lung,seed42_main,target_disjoint,0,random_label,6,0.0027788561076604323
external_lung,seed42_main,target_disjoint,0,random_label,7,-0.0006728778467909313
external_lung,seed42_main,target_disjoint,0,random_label,8,-0.00022429261559686609
external_lung,seed42_main,target_disjoint,0,random_label,9,0.012801393202208411
external_lung,seed42_main,target_disjoint,0,random_label,10,0.02002620341614908
external_lung,seed42_main,target_disjoint,0,random_label,11,-0.006283428226362964
external_lung,seed42_main,target_disjoint,0,random_label,12,-0.0014066813319529858
external_lung,seed42_main,target_disjoint,0,random_label,13,-0.013709346963423075
external_lung,seed42_main,target_disjoint,0,random_label,14,-0.018248576604554867
external_lung,seed42_main,target_disjoint,0,random_label,15,-0.015655732401656408
external_lung,seed42_main,target_disjoint,0,random_label,16,0.000983976017943422
external_lung,seed42_main,target_disjoint,0,random_label,17,0.004739798999309763
external_lung,seed42_main,target_disjoint,0,random_label,18,0.0009419211525190097
external_lung,seed42_main,target_disjoint,0,random_label,19,0.001179692891649431
external_lung,seed42_main,target_disjoint,0,random_label,20,0.004053442028985499
external_lung,seed42_main,target_disjoint,0,random_label,21,0.01829764061421668
external_lung,seed42_main,target_disjoint,0,random_label,22,0.0083640657349896
external_lung,seed42_main,target_disjoint,0,random_label,23,0.01688179347826091
external_lung,seed42_main,target_disjoint,0,random_label,24,-0.004519280538302306
external_lung,seed42_main,target_disjoint,0,random_label,25,-0.004789941338854409
external_lung,seed42_main,target_disjoint,0,random_label,26,0.007499245169082069
external_lung,seed42_main,target_disjoint,0,random_label,27,0.02531648982056589
external_lung,seed42_main,target_disjoint,0,random_label,28,0.009896911663216046
external_lung,seed42_main,target_disjoint,0,random_label,29,-0.0030592218771566815
external_lung,seed42_main,target_disjoint,0,random_label,30,0.00043187111801240574
external_lung,seed42_main,target_disjoint,0,random_label,31,0.0018655106970323354
external_lung,seed42_main,target_disjoint,0,random_label,32,-0.006507720841959941
external_lung,seed42_main,target_disjoint,0,random_label,33,-0.004203329882677687
external_lung,seed42_main,target_disjoint,0,random_label,34,-0.0022024887853691055
external_lung,seed42_main,target_disjoint,0,random_label,35,0.012089695479641116
external_lung,seed42_main,target_disjoint,0,random_label,36,-0.0037752329192546896
external_lung,seed42_main,target_disjoint,0,random_label,37,0.03154222739820567
external_lung,seed42_main,target_disjoint,0,random_label,38,-0.005605697895100126
external_lung,seed42_main,target_disjoint,0,random_label,39,-0.0012433143547274095
external_lung,seed42_main,target_disjoint,0,random_label,40,-0.0038803700828157206
external_lung,seed42_main,target_disjoint,0,random_label,41,0.0107563405797102
external_lung,seed42_main,target_disjoint,0,random_label,42,0.024258109040717735
external_lung,seed42_main,target_disjoint,0,random_label,43,-0.0010901915113872285
external_lung,seed42_main,target_disjoint,0,random_label,44,0.006032177363698987
external_lung,seed42_main,target_disjoint,0,random_label,45,-0.004008152173913149
external_lung,seed42_main,target_disjoint,0,random_label,46,-0.005386257763975166
external_lung,seed42_main,target_disjoint,0,random_label,47,-0.0013522256728778492
external_lung,seed42_main,target_disjoint,0,random_label,48,-0.0038620384748102587
external_lung,seed42_main,target_disjoint,0,random_label,49,-0.0038253752587991685
external_lung,seed42_main,target_disjoint,0,random_label,50,0.013474810213940702
external_lung,seed42_main,target_disjoint,0,random_label,51,0.006912633712905347
external_lung,seed42_main,target_disjoint,0,random_label,52,0.016475802277432672
external_lung,seed42_main,target_disjoint,0,random_label,53,0.017354641131814952
external_lung,seed42_main,target_disjoint,0,random_label,54,0.027229986197377598
external_lung,seed42_main,target_disjoint,0,random_label,55,-0.0024785412353346414
external_lung,seed42_main,target_disjoint,0,random_label,56,-0.00337679002760527
external_lung,seed42_main,target_disjoint,0,random_label,57,0.011140765182884649
external_lung,seed42_main,target_disjoint,0,random_label,58,0.013396092132505144
external_lung,seed42_main,target_disjoint,0,random_label,59,-0.0047861671842650555
external_lung,seed42_main,target_disjoint,0,random_label,60,-0.0006124913733609461
external_lung,seed42_main,target_disjoint,0,random_label,61,-0.008670311421669963
external_lung,seed42_main,target_disjoint,0,random_label,62,0.003764449620427879
external_lung,seed42_main,target_disjoint,0,random_label,63,6.901311249135622e-05
external_lung,seed42_main,target_disjoint,0,random_label,64,0.006494780883367801
external_lung,seed42_main,target_disjoint,0,random_label,65,0.015496678743961323
external_lung,seed42_main,target_disjoint,0,random_label,66,-0.005222890786749423
external_lung,seed42_main,target_disjoint,0,random_label,67,0.01180178140096616
external_lung,seed42_main,target_disjoint,0,random_label,68,0.00011861628709441963
external_lung,seed42_main,target_disjoint,0,random_label,69,0.005193236714975846
external_lung,seed42_main,target_disjoint,0,random_label,70,-0.012711891821946208
external_lung,seed42_main,target_disjoint,0,random_label,71,0.00014665286404402789
external_lung,seed42_main,target_disjoint,0,random_label,72,-0.002697981366459601
external_lung,seed42_main,target_disjoint,0,random_label,73,0.00018493357487925355
external_lung,seed42_main,target_disjoint,0,random_label,74,-0.00010729382332641535
external_lung,seed42_main,target_disjoint,0,random_label,75,0.005002372325741855
external_lung,seed42_main,target_disjoint,0,random_label,76,-0.014257138543823378
external_lung,seed42_main,target_disjoint,0,random_label,77,0.012705421842650111
external_lung,seed42_main,target_disjoint,0,random_label,78,-0.003743961352656977
external_lung,seed42_main,target_disjoint,0,random_label,79,0.015612060041407805
external_lung,seed42_main,target_disjoint,0,random_label,80,0.007291127501725281
external_lung,seed42_main,target_disjoint,0,random_label,81,0.0008249223602484479
external_lung,seed42_main,target_disjoint,0,random_label,82,0.009562090234644605
external_lung,seed42_main,target_disjoint,0,random_label,83,-0.011385006901311279
external_lung,seed42_main,target_disjoint,0,random_label,84,0.017571924603174693
external_lung,seed42_main,target_disjoint,0,random_label,85,0.02454009230503784
external_lung,seed42_main,target_disjoint,0,random_label,86,0.0009241287094547967
external_lung,seed42_main,target_disjoint,0,random_label,87,0.0023685515873015373
external_lung,seed42_main,target_disjoint,0,random_label,88,0.0031023550724635918
external_lung,seed42_main,target_disjoint,0,random_label,89,-0.005741028295376094
external_lung,seed42_main,target_disjoint,0,random_label,90,-0.0043995859213250554
external_lung,seed42_main,target_disjoint,0,random_label,91,-0.007351513975155322
external_lung,seed42_main,target_disjoint,0,random_label,92,0.008626639061421748
external_lung,seed42_main,target_disjoint,0,random_label,93,0.011545138888888862
external_lung,seed42_main,target_disjoint,0,random_label,94,-0.007594138198757816
external_lung,seed42_main,target_disjoint,0,random_label,95,0.006785390786749501
external_lung,seed42_main,target_disjoint,0,random_label,96,-0.00013802622498276795
external_lung,seed42_main,target_disjoint,0,random_label,97,0.01581047273982067
external_lung,seed42_main,target_disjoint,0,random_label,98,-0.009860787612146371
external_lung,seed42_main,target_disjoint,0,random_label,99,-0.003996290545203562
external_lung,seed42_main,target_disjoint,0,random_label,100,-0.003501337129054649
external_lung,seed42_main,target_disjoint,0,random_label,101,0.01736218944099377
external_lung,seed42_main,target_disjoint,0,random_label,102,0.01407867494824011
external_lung,seed42_main,target_disjoint,0,random_label,103,-0.010170268288474893
external_lung,seed42_main,target_disjoint,0,random_label,104,-0.0131502329192546
external_lung,seed42_main,target_disjoint,0,random_label,105,0.014473882850241537
external_lung,seed42_main,target_disjoint,0,random_label,106,-0.005879054520358973
external_lung,seed42_main,target_disjoint,0,random_label,107,0.0035433919944790615
external_lung,seed42_main,target_disjoint,0,random_label,108,0.00632871808143548
external_lung,seed42_main,target_disjoint,0,random_label,109,0.00517220928226364
external_lung,seed42_main,target_disjoint,0,random_label,110,-0.002906638198757805
external_lung,seed42_main,target_disjoint,0,random_label,111,0.013815562456866881
external_lung,seed42_main,target_disjoint,0,random_label,112,7.979641131816706e-05
external_lung,seed42_main,target_disjoint,0,random_label,113,-0.007747261042097997
external_lung,seed42_main,target_disjoint,0,random_label,114,0.005515657349896452
external_lung,seed42_main,target_disjoint,0,random_label,115,-0.005891994478950946
external_lung,seed42_main,target_disjoint,0,random_label,116,0.002241308661145691
external_lung,seed42_main,target_disjoint,0,random_label,117,0.013735226880607299
external_lung,seed42_main,target_disjoint,0,random_label,118,0.025555879054520392
external_lung,seed42_main,target_disjoint,0,random_label,119,0.0018196816770186253
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,0,-0.001405063837129017
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,1,-0.00015905365769497415
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,2,-0.005836460489993089
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,3,-0.015137055728088322
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,4,-0.0024472696687369844
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,5,-0.009860787612146371
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,6,-0.0006124913733609461
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,7,-0.0008696730503796601
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,8,-0.009330788474810281
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,9,-0.006893223775017332
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,10,-0.00015689699792953427
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,11,-0.012500000000000067
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,12,-0.005234752415458899
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,13,-0.0033676242236025944
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,14,-0.007531055900621086
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,15,-0.00012077294685985951
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,16,-0.00013047791580400592
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,17,-0.007006987577639734
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,18,0.0017619910282954399
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,19,0.006845238095238071
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,20,-0.006882440476190466
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,21,0.004406595065562402
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,22,-0.0064484126984126755
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,23,-0.006334648895790274
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,24,0.0025259877501726535
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,25,-0.014739152001380207
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,26,-0.002454817977915802
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,27,-0.007517576777087753
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,28,-0.006551393202208544
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,29,-0.01820598257418904
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,30,-0.01003224206349207
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,31,-0.007829214113181493
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,32,-0.010926716701173178
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,33,-0.00990823412698405
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,34,-0.010908385093167827
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,35,-0.005654761904761885
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,36,-0.015473494651483732
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,37,-0.0016913604209800592
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,38,-0.016165243271221486
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,39,-0.004516045548654368
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,40,-0.012751790027605181
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,41,-0.017092067805383082
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,42,-0.007200008626639054
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,43,-0.00043564527260187
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,44,-0.012519409937888248
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,45,0.001499417701863348
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,46,3.1810731539017034e-05
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,47,-0.012995492581090451
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,48,-0.007363914768806046
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,49,-0.009748102139406467
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,50,-0.004837927018633614
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,51,-0.009217024672187768
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,52,-0.012499460835058596
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,53,0.003226902173912971
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,54,-0.003405904934437598
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,55,0.005153877674258234
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,56,-0.015172640614216748
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,57,-0.007567719116632232
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,58,-0.0006831219806763267
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,59,-0.016263371290545114
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,60,-0.009419211525189763
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,61,-0.00745072032436167
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,62,-0.012974465148378078
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,63,0.007182216183574952
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,64,-0.006280732401656275
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,65,-0.01586331090407178
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,66,0.003360075914423888
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,67,-0.004432474982746681
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,68,-0.013158320393374723
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,69,0.00831554089026909
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,70,-0.0050271739130434145
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,71,-0.012606215493443762
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,72,-0.0018816856452725794
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,73,-0.000919815389924139
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,74,-0.006382634575569424
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,75,-0.007758583505866112
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,76,-0.010937499999999933
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,77,-0.0001256254313318772
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,78,0.003747735507246386
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,79,-0.00405128536922017
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,80,0.003601621808143496
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,81,-0.00446051155969629
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,82,-0.0045834411663217
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,83,0.0034344806763284552
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,84,0.0026570048309179084
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,85,0.002180383022774346
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,86,-0.012453092650103414
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,87,0.0038960058661146046
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,88,-0.006385330400276112
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,89,0.0020779416839200593
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,90,-0.004298762077294738
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,91,-0.005541537267080732
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,92,-0.005896307798481715
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,93,-0.001469763630089771
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,94,-0.002375021566597635
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,95,-0.0019409937888198447
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,96,-0.0027502803657694086
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,97,0.0015296109385782852
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,98,-0.004079321946169667
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,99,-0.0067541192201519
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,100,-0.008353282436162734
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,101,-0.0009219720496894679
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,102,-0.003974723947550163
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,103,-0.008120902346445802
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,104,-0.009641347481021412
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,105,-0.013246743443754205
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,106,-0.01338369133885442
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,107,-0.0025707384403035327
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,108,-0.00836514406487221
external_lung,seed42_main,target_disjoint,3,coexpression_degree_matched_label,109,-0.006661922015182897
