null_kind,domain,split_regime,perm_idx,null_delta_auc
label_shuffle_within_geodesic_bins,lung,source_disjoint,14,6.721785306174066e-05
label_shuffle_within_geodesic_bins,lung,source_disjoint,15,-0.0025122672581836536
label_shuffle_within_geodesic_bins,lung,source_disjoint,16,-0.007536801774551238
label_shuffle_within_geodesic_bins,lung,source_disjoint,17,-0.007620824090878442
label_shuffle_within_geodesic_bins,lung,source_disjoint,18,0.006175640250050463
label_shuffle_within_geodesic_bins,lung,source_disjoint,19,-0.0005545472877596103
label_shuffle_within_geodesic_bins,lung,source_disjoint,20,-0.005931975532701361
label_shuffle_within_geodesic_bins,lung,source_disjoint,21,0.0008822343214357486
label_shuffle_within_geodesic_bins,lung,source_disjoint,22,-0.001848490959198812
label_shuffle_within_geodesic_bins,lung,source_disjoint,23,-0.0034953283592122353
label_shuffle_within_geodesic_bins,lung,source_disjoint,24,-0.010443973919472938
label_shuffle_within_geodesic_bins,lung,source_disjoint,25,-0.0007477986153121563
label_shuffle_within_geodesic_bins,lung,source_disjoint,26,-0.0023694293204274963
label_shuffle_within_geodesic_bins,lung,source_disjoint,27,0.0024450494051219684
label_shuffle_within_geodesic_bins,lung,source_disjoint,28,-0.00481447872554952
label_shuffle_within_geodesic_bins,lung,source_disjoint,29,0.009360086038851967
label_shuffle_within_geodesic_bins,lung,source_disjoint,30,0.007578812932715007
label_shuffle_within_geodesic_bins,lung,source_disjoint,31,0.0001596424010216202
label_shuffle_within_geodesic_bins,lung,target_disjoint,0,-0.011799459635197795
label_shuffle_within_geodesic_bins,lung,target_disjoint,1,0.005465307907039252
label_shuffle_within_geodesic_bins,lung,target_disjoint,2,0.0008604356551081827
label_shuffle_within_geodesic_bins,lung,target_disjoint,3,-0.010140248209060676
label_shuffle_within_geodesic_bins,lung,target_disjoint,4,-0.006690097422616725
label_shuffle_within_geodesic_bins,lung,target_disjoint,5,-0.0064658796623280335
label_shuffle_within_geodesic_bins,lung,target_disjoint,6,-0.009136873731768302
label_shuffle_within_geodesic_bins,lung,target_disjoint,7,-0.008413771454837016
label_shuffle_within_geodesic_bins,lung,target_disjoint,8,0.004733797464097078
label_shuffle_within_geodesic_bins,lung,target_disjoint,9,0.0009641363692417526
label_shuffle_within_geodesic_bins,lung,target_disjoint,10,0.004167647619367942
label_shuffle_within_geodesic_bins,lung,target_disjoint,11,-0.006037063195775794
label_shuffle_within_geodesic_bins,lung,target_disjoint,12,0.0011379051334655665
label_shuffle_within_geodesic_bins,lung,target_disjoint,13,-0.011964820233410722
label_shuffle_within_geodesic_bins,lung,target_disjoint,14,0.0013761365037724405
label_shuffle_within_geodesic_bins,lung,target_disjoint,15,-0.010417717687417949
label_shuffle_within_geodesic_bins,lung,target_disjoint,16,-0.005406450744963487
label_shuffle_within_geodesic_bins,lung,target_disjoint,17,-0.0012724357896388705
label_shuffle_within_geodesic_bins,lung,target_disjoint,18,-0.025005885716207543
label_shuffle_within_geodesic_bins,lung,target_disjoint,19,-0.008125091088465153
label_shuffle_within_geodesic_bins,lung,target_disjoint,20,0.002631755961389648
label_shuffle_within_geodesic_bins,lung,target_disjoint,21,-0.011278153342526298
label_shuffle_within_geodesic_bins,lung,target_disjoint,22,-0.011928384847363804
label_shuffle_within_geodesic_bins,lung,target_disjoint,23,-0.0007819594390071627
label_shuffle_within_geodesic_bins,lung,target_disjoint,24,-0.007362750703483134
label_shuffle_within_geodesic_bins,lung,target_disjoint,25,-0.006939539680938189
label_shuffle_within_geodesic_bins,lung,target_disjoint,26,-0.006782587248736038
label_shuffle_within_geodesic_bins,lung,target_disjoint,27,-0.006115539411876814
label_shuffle_within_geodesic_bins,lung,target_disjoint,28,-0.002785905671588207
label_shuffle_within_geodesic_bins,lung,target_disjoint,29,0.003113824146010691
label_shuffle_within_geodesic_bins,lung,target_disjoint,30,0.002404735479097364
label_shuffle_within_geodesic_bins,lung,target_disjoint,31,-0.01898003340844634
layer_order_permutation,external_lung,source_disjoint,0,-0.005732581925791624
layer_order_permutation,external_lung,source_disjoint,1,-0.002077959880012026
layer_order_permutation,external_lung,source_disjoint,2,-0.0081339596859612
layer_order_permutation,external_lung,source_disjoint,3,-0.00709902246945715
layer_order_permutation,external_lung,source_disjoint,4,-0.005732581925791624
layer_order_permutation,external_lung,source_disjoint,5,-0.008465463013122565
layer_order_permutation,external_lung,source_disjoint,6,-0.0063632467920988756
layer_order_permutation,external_lung,source_disjoint,7,-0.003355460506634045
layer_order_permutation,external_lung,source_disjoint,8,-0.005732581925791624
layer_order_permutation,external_lung,source_disjoint,9,0.0002910760921417399
layer_order_permutation,external_lung,source_disjoint,10,-0.00709902246945715
layer_order_permutation,external_lung,source_disjoint,11,-0.010745559068233046
layer_order_permutation,external_lung,source_disjoint,12,0.0004204432442047601
layer_order_permutation,external_lung,source_disjoint,13,-0.00848971935413445
layer_order_permutation,external_lung,source_disjoint,14,-0.002999700838460906
layer_order_permutation,external_lung,source_disjoint,15,-0.010697046386209386
layer_order_permutation,external_lung,source_disjoint,16,-0.002692453852311205
layer_order_permutation,external_lung,source_disjoint,17,-0.009063786091414117
layer_order_permutation,external_lung,source_disjoint,18,-0.0063632467920988756
layer_order_permutation,external_lung,source_disjoint,19,-0.002077959880012026
layer_order_permutation,external_lung,source_disjoint,20,0.0002910760921417399
layer_order_permutation,external_lung,source_disjoint,21,-0.002999700838460906
layer_order_permutation,external_lung,source_disjoint,22,-0.002999700838460906
layer_order_permutation,external_lung,source_disjoint,23,-0.004786584626331081
layer_order_permutation,external_lung,source_disjoint,24,0.0004204432442047601
layer_order_permutation,external_lung,source_disjoint,25,-0.005732581925791624
layer_order_permutation,external_lung,source_disjoint,26,-0.003355460506634045
layer_order_permutation,external_lung,source_disjoint,27,-0.002077959880012026
layer_order_permutation,external_lung,source_disjoint,28,-7.2769023035546e-05
layer_order_permutation,external_lung,source_disjoint,29,-0.00709902246945715
layer_order_permutation,external_lung,source_disjoint,30,-0.010745559068233046
layer_order_permutation,external_lung,source_disjoint,31,-0.002999700838460906
layer_order_permutation,external_lung,target_disjoint,0,0.015359347912041188
layer_order_permutation,external_lung,target_disjoint,1,0.01614143634886367
layer_order_permutation,external_lung,target_disjoint,2,0.021876751552228346
layer_order_permutation,external_lung,target_disjoint,3,0.00739508066373229
layer_order_permutation,external_lung,target_disjoint,4,0.015585284571567604
layer_order_permutation,external_lung,target_disjoint,5,0.021876751552228346
layer_order_permutation,external_lung,target_disjoint,6,-0.0037496795609877065
layer_order_permutation,external_lung,target_disjoint,7,0.017158151316732817
layer_order_permutation,external_lung,target_disjoint,8,0.0013816895717198019
layer_order_permutation,external_lung,target_disjoint,9,0.00739508066373229
layer_order_permutation,external_lung,target_disjoint,10,0.005344270984953492
layer_order_permutation,external_lung,target_disjoint,11,-0.0005691865845763866
layer_order_permutation,external_lung,target_disjoint,12,-0.0005691865845763866
layer_order_permutation,external_lung,target_disjoint,13,0.015585284571567604
layer_order_permutation,external_lung,target_disjoint,14,0.01313908573861744
layer_order_permutation,external_lung,target_disjoint,15,0.0013816895717198019
layer_order_permutation,external_lung,target_disjoint,16,0.005344270984953492
layer_order_permutation,external_lung,target_disjoint,17,0.017727337901309093
layer_order_permutation,external_lung,target_disjoint,18,0.01313908573861744
layer_order_permutation,external_lung,target_disjoint,19,-0.002906762023523357
layer_order_permutation,external_lung,target_disjoint,20,0.015359347912041188
layer_order_permutation,external_lung,target_disjoint,21,0.005344270984953492
layer_order_permutation,external_lung,target_disjoint,22,0.023054229143222194
layer_order_permutation,external_lung,target_disjoint,23,0.004049480128436422
layer_order_permutation,external_lung,target_disjoint,24,0.017727337901309093
layer_order_permutation,external_lung,target_disjoint,25,0.021750748415184762
layer_order_permutation,external_lung,target_disjoint,26,0.023054229143222194
layer_order_permutation,external_lung,target_disjoint,27,0.005344270984953492
layer_order_permutation,external_lung,target_disjoint,28,-0.002906762023523357
layer_order_permutation,external_lung,target_disjoint,29,0.022485042558645696
layer_order_permutation,external_lung,target_disjoint,30,-0.0037496795609877065
layer_order_permutation,external_lung,target_disjoint,31,-0.002906762023523357
layer_order_permutation,immune,source_disjoint,0,-0.009525479195886088
layer_order_permutation,immune,source_disjoint,1,-0.00703015427770004
layer_order_permutation,immune,source_disjoint,2,-0.007246376811594235
layer_order_permutation,immune,source_disjoint,3,-0.010250116877045468
layer_order_permutation,immune,source_disjoint,4,-0.0021154745208042947
layer_order_permutation,immune,source_disjoint,5,-0.008438522674146909
layer_order_permutation,immune,source_disjoint,6,-0.005639317438055236
layer_order_permutation,immune,source_disjoint,7,-0.005160121552127306
layer_order_permutation,immune,source_disjoint,8,-0.00703015427770004
layer_order_permutation,immune,source_disjoint,9,-0.005265310892940578
layer_order_permutation,immune,source_disjoint,10,-0.008438522674146909
layer_order_permutation,immune,source_disjoint,11,-0.005639317438055236
layer_order_permutation,immune,source_disjoint,12,-0.00956638616175809
layer_order_permutation,immune,source_disjoint,13,-0.007246376811594235
layer_order_permutation,immune,source_disjoint,14,-0.007246376811594235
layer_order_permutation,immune,source_disjoint,15,-0.004891304347826142
layer_order_permutation,immune,source_disjoint,16,-0.005160121552127306
layer_order_permutation,immune,source_disjoint,17,-0.0021154745208042947
layer_order_permutation,immune,source_disjoint,18,0.0002863487611032278
layer_order_permutation,immune,source_disjoint,19,-0.004587424029920628
layer_order_permutation,immune,source_disjoint,20,-0.00703015427770004
layer_order_permutation,immune,source_disjoint,21,-0.010104020570360084
layer_order_permutation,immune,source_disjoint,22,-0.006235390369331517
layer_order_permutation,immune,source_disjoint,23,-0.009525479195886088
layer_order_permutation,immune,source_disjoint,24,-0.0067087424029922405
layer_order_permutation,immune,source_disjoint,25,-0.007246376811594235
layer_order_permutation,immune,source_disjoint,26,-0.008333333333333526
layer_order_permutation,immune,source_disjoint,27,-0.005265310892940578
layer_order_permutation,immune,source_disjoint,28,-0.006235390369331517
layer_order_permutation,immune,source_disjoint,29,-0.00956638616175809
layer_order_permutation,immune,source_disjoint,30,-0.0008415147265079526
layer_order_permutation,immune,source_disjoint,31,-0.007386629266012301
layer_order_permutation,immune,target_disjoint,0,0.00981949145187877
layer_order_permutation,immune,target_disjoint,1,-0.002113164974399284
layer_order_permutation,immune,target_disjoint,2,0.00998437906795091
layer_order_permutation,immune,target_disjoint,3,0.010053805432613028
layer_order_permutation,immune,target_disjoint,4,0.00981949145187877
layer_order_permutation,immune,target_disjoint,5,-0.0014536145101103903
layer_order_permutation,immune,target_disjoint,6,0.00998437906795091
layer_order_permutation,immune,target_disjoint,7,0.009177297578755517
layer_order_permutation,immune,target_disjoint,8,0.0015794497960599507
layer_order_permutation,immune,target_disjoint,9,-0.002113164974399284
layer_order_permutation,immune,target_disjoint,10,0.00998437906795091
layer_order_permutation,immune,target_disjoint,11,0.0041916167664668436
layer_order_permutation,immune,target_disjoint,12,0.010053805432613028
layer_order_permutation,immune,target_disjoint,13,0.010860886921808532
layer_order_permutation,immune,target_disjoint,14,0.010053805432613028
layer_order_permutation,immune,target_disjoint,15,0.0146576412392605
layer_order_permutation,immune,target_disjoint,16,0.010860886921808532
layer_order_permutation,immune,target_disjoint,17,0.010053805432613028
layer_order_permutation,immune,target_disjoint,18,0.011082183459168449
layer_order_permutation,immune,target_disjoint,19,0.007537099713616158
layer_order_permutation,immune,target_disjoint,20,0.007537099713616158
layer_order_permutation,immune,target_disjoint,21,-0.00044259307472027665
layer_order_permutation,immune,target_disjoint,22,0.010201336457519639
layer_order_permutation,immune,target_disjoint,23,0.00981949145187877
layer_order_permutation,immune,target_disjoint,24,0.00981949145187877
layer_order_permutation,immune,target_disjoint,25,-0.00044259307472027665
layer_order_permutation,immune,target_disjoint,26,0.01267898984639415
layer_order_permutation,immune,target_disjoint,27,0.010813156296103354
layer_order_permutation,immune,target_disjoint,28,-0.00044259307472027665
layer_order_permutation,immune,target_disjoint,29,0.007537099713616158
layer_order_permutation,immune,target_disjoint,30,0.00998437906795091
layer_order_permutation,immune,target_disjoint,31,0.010201336457519639
layer_order_permutation,lung,source_disjoint,0,-0.02020736707669546
layer_order_permutation,lung,source_disjoint,1,-0.011216979229683455
layer_order_permutation,lung,source_disjoint,2,-0.00687302547556623
layer_order_permutation,lung,source_disjoint,3,-0.017837937756268074
layer_order_permutation,lung,source_disjoint,4,0.0013695637561337293
layer_order_permutation,lung,source_disjoint,5,-0.01391409558378709
layer_order_permutation,lung,source_disjoint,6,-0.01814882032667875
layer_order_permutation,lung,source_disjoint,7,-0.014821536600120977
layer_order_permutation,lung,source_disjoint,8,0.0013695637561337293
layer_order_permutation,lung,source_disjoint,9,-0.013527592928681775
layer_order_permutation,lung,source_disjoint,10,-0.017006116824628714
layer_order_permutation,lung,source_disjoint,11,-0.00687302547556623
layer_order_permutation,lung,source_disjoint,12,-0.010141493580694938
layer_order_permutation,lung,source_disjoint,13,-0.011216979229683233
layer_order_permutation,lung,source_disjoint,14,-0.02060227196343345
layer_order_permutation,lung,source_disjoint,15,-0.01391409558378709
layer_order_permutation,lung,source_disjoint,16,-0.02060227196343345
layer_order_permutation,lung,source_disjoint,17,-0.017837937756268074
layer_order_permutation,lung,source_disjoint,18,-0.015031592390938986
layer_order_permutation,lung,source_disjoint,19,-0.01814882032667875
layer_order_permutation,lung,source_disjoint,20,-0.02020736707669546
layer_order_permutation,lung,source_disjoint,21,-0.015031592390938986
layer_order_permutation,lung,source_disjoint,22,-0.010880889964374418
layer_order_permutation,lung,source_disjoint,23,-0.015031592390938986
layer_order_permutation,lung,source_disjoint,24,-0.02300531021039176
layer_order_permutation,lung,source_disjoint,25,-0.01814882032667875
layer_order_permutation,lung,source_disjoint,26,-0.01636754722054179
layer_order_permutation,lung,source_disjoint,27,-0.01636754722054179
layer_order_permutation,lung,source_disjoint,28,-0.011216979229683233
layer_order_permutation,lung,source_disjoint,29,-0.011216979229683455
layer_order_permutation,lung,source_disjoint,30,-0.011216979229683455
layer_order_permutation,lung,source_disjoint,31,-0.020467836257309968
layer_order_permutation,lung,target_disjoint,0,0.022774919001333993
layer_order_permutation,lung,target_disjoint,1,0.016082018856713676
layer_order_permutation,lung,target_disjoint,2,0.021037231359095854
layer_order_permutation,lung,target_disjoint,3,0.021037231359095854
layer_order_permutation,lung,target_disjoint,4,0.014523705422706534
layer_order_permutation,lung,target_disjoint,5,0.019288332828843346
layer_order_permutation,lung,target_disjoint,6,0.014546127198735381
layer_order_permutation,lung,target_disjoint,7,0.012578616352201255
layer_order_permutation,lung,target_disjoint,8,0.019288332828843346
layer_order_permutation,lung,target_disjoint,9,0.021104496687182617
layer_order_permutation,lung,target_disjoint,10,0.012864493996569415
layer_order_permutation,lung,target_disjoint,11,0.020117938541911906
layer_order_permutation,lung,target_disjoint,12,0.021037231359095854
layer_order_permutation,lung,target_disjoint,13,0.012421663919998993
layer_order_permutation,lung,target_disjoint,14,0.022774919001333993
layer_order_permutation,lung,target_disjoint,15,0.026541777374185838
layer_order_permutation,lung,target_disjoint,16,0.014546127198735381
layer_order_permutation,lung,target_disjoint,17,0.018066346035269465
layer_order_permutation,lung,target_disjoint,18,0.019927353445666318
layer_order_permutation,lung,target_disjoint,19,0.019288332828843346
layer_order_permutation,lung,target_disjoint,20,0.017959842599132303
layer_order_permutation,lung,target_disjoint,21,0.017959842599132303
layer_order_permutation,lung,target_disjoint,22,0.016082018856713676
layer_order_permutation,lung,target_disjoint,23,0.011485554770793271
layer_order_permutation,lung,target_disjoint,24,0.021104496687182617
layer_order_permutation,lung,target_disjoint,25,0.019013666072489555
layer_order_permutation,lung,target_disjoint,26,0.014546127198735381
layer_order_permutation,lung,target_disjoint,27,0.022774919001333993
layer_order_permutation,lung,target_disjoint,28,0.026541777374185838
layer_order_permutation,lung,target_disjoint,29,0.021037231359095854
layer_order_permutation,lung,target_disjoint,30,0.014546127198735381
layer_order_permutation,lung,target_disjoint,31,0.011485554770793271
