domain,seed_tag,split_regime,perm_idx,null_breakpoint,null_improvement
lung,seed42_main,target_disjoint,16,9.0,0.0005655916040189038
lung,seed42_main,target_disjoint,17,2.0,0.0008143664303872241
lung,seed42_main,target_disjoint,18,1.0,0.00046779364404198054
lung,seed42_main,target_disjoint,19,4.0,0.0005352991464007129
lung,seed42_main,target_disjoint,20,3.0,0.0007189122758133591
lung,seed42_main,target_disjoint,21,5.0,0.0005239154838418993
lung,seed42_main,target_disjoint,22,1.0,0.0005394562048835192
lung,seed42_main,target_disjoint,23,7.0,0.0004015353946858185
lung,seed42_main,target_disjoint,24,3.0,0.0004348644757161794
lung,seed42_main,target_disjoint,25,2.0,0.0005597612898914432
lung,seed42_main,target_disjoint,26,6.0,0.0007407106724019044
lung,seed42_main,target_disjoint,27,5.0,0.0011186149412880802
lung,seed42_main,target_disjoint,28,8.0,0.000648486336164301
lung,seed42_main,target_disjoint,29,2.0,0.0007324846831559143
lung,seed42_main,target_disjoint,30,3.0,0.000358602504191444
lung,seed42_main,target_disjoint,31,3.0,0.0010220014149511154
lung,seed42_main,target_disjoint,32,7.0,0.0005084484142446241
lung,seed42_main,target_disjoint,33,5.0,0.000721228889030013
lung,seed42_main,target_disjoint,34,8.0,0.0010401768983337078
lung,seed42_main,target_disjoint,35,4.0,0.0008591841677429285
lung,seed42_main,target_disjoint,36,1.0,0.000434122376010933
lung,seed42_main,target_disjoint,37,6.0,0.0011216257425892369
lung,seed42_main,target_disjoint,38,2.0,0.0008042042205658437
lung,seed42_main,target_disjoint,39,5.0,0.0008899823724445314
lung,seed42_main,target_disjoint,40,1.0,0.00022751643712211778
lung,seed42_main,target_disjoint,41,4.0,0.00035912496854861875
lung,seed42_main,target_disjoint,42,5.0,0.0003430389959140727
lung,seed42_main,target_disjoint,43,1.0,0.000577224249972807
lung,seed42_main,target_disjoint,44,2.0,0.0006474470215284055
lung,seed42_main,target_disjoint,45,7.0,0.0005747026913260839
lung,seed42_main,target_disjoint,46,9.0,0.0005190494017181594
lung,seed42_main,target_disjoint,47,5.0,0.0005801243950577422
lung,seed42_main,target_disjoint,48,8.0,0.00026969010649335607
lung,seed42_main,target_disjoint,49,8.0,0.0004339802006024902
lung,seed42_main,target_disjoint,50,5.0,0.00029947646120572456
lung,seed42_main,target_disjoint,51,4.0,0.001031721723547967
lung,seed42_main,target_disjoint,52,1.0,0.0006822258792316265
lung,seed42_main,target_disjoint,53,3.0,0.00048420180731968557
lung,seed42_main,target_disjoint,54,9.0,0.0005993697023128307
lung,seed42_main,target_disjoint,55,7.0,0.0007469535334757143
lung,seed42_main,target_disjoint,56,2.0,0.0005817066927152623
lung,seed42_main,target_disjoint,57,2.0,0.000345812805713623
lung,seed42_main,target_disjoint,58,3.0,0.0005983535509519795
lung,seed42_main,target_disjoint,59,1.0,0.0006447391900732552
lung,seed42_main,target_disjoint,60,9.0,0.0004050688655028022
lung,seed42_main,target_disjoint,61,5.0,0.0007124144897087223
lung,seed42_main,target_disjoint,62,5.0,0.0010561933111521225
lung,seed42_main,target_disjoint,63,8.0,0.00047133430236642954
lung,seed42_main,target_disjoint,64,4.0,0.0009710940217275178
lung,seed42_main,target_disjoint,65,7.0,0.0006183612860564754
lung,seed42_main,target_disjoint,66,8.0,0.000720390501142239
lung,seed42_main,target_disjoint,67,2.0,0.0005507288028693928
lung,seed42_main,target_disjoint,68,9.0,0.0003479874783852792
lung,seed42_main,target_disjoint,69,7.0,0.0006017249377427298
lung,seed42_main,target_disjoint,70,1.0,0.0010656299861851
lung,seed42_main,target_disjoint,71,6.0,0.00033589705376134925
lung,seed42_main,target_disjoint,72,3.0,0.0008865532202966541
lung,seed42_main,target_disjoint,73,8.0,0.0008072751755644385
lung,seed42_main,target_disjoint,74,4.0,0.0008005988778839043
lung,seed42_main,target_disjoint,75,5.0,0.00048131096590697353
lung,seed42_main,target_disjoint,76,2.0,0.000686727003043249
lung,seed42_main,target_disjoint,77,5.0,0.000291269136326618
lung,seed42_main,target_disjoint,78,5.0,0.00036195880795442483
lung,seed42_main,target_disjoint,79,8.0,0.0008322675731212636
lung,seed42_main,target_disjoint,80,3.0,0.0010161059797731795
lung,seed42_main,target_disjoint,81,9.0,0.0006437759164481377
lung,seed42_main,target_disjoint,82,1.0,0.0006060967368462129
lung,seed42_main,target_disjoint,83,8.0,0.00043006847117786347
lung,seed42_main,target_disjoint,84,8.0,0.00026040069142370175
lung,seed42_main,target_disjoint,85,6.0,0.0005445717462787644
lung,seed42_main,target_disjoint,86,1.0,0.0003877031277579599
lung,seed42_main,target_disjoint,87,8.0,0.0004143550563870599
lung,seed42_main,target_disjoint,88,1.0,0.0006177478972420109
lung,seed42_main,target_disjoint,89,9.0,0.0005587588999837558
lung,seed42_main,target_disjoint,90,5.0,0.00041741973216316726
lung,seed42_main,target_disjoint,91,1.0,0.0005032722031915583
lung,seed42_main,target_disjoint,92,9.0,0.0005576434200851053
lung,seed42_main,target_disjoint,93,1.0,0.0005964805423367774
lung,seed42_main,target_disjoint,94,2.0,0.0006035765251349389
lung,seed42_main,target_disjoint,95,4.0,0.0011468303389676054
lung,seed42_main,target_disjoint,96,7.0,0.0007281825336304104
lung,seed42_main,target_disjoint,97,3.0,0.0006704468623241551
lung,seed42_main,target_disjoint,98,4.0,0.0005485415842940774
lung,seed42_main,target_disjoint,99,1.0,0.0006955561803536392
lung,seed42_main,target_disjoint,100,9.0,0.00038722067222529276
lung,seed42_main,target_disjoint,101,9.0,0.0006096915334015507
lung,seed42_main,target_disjoint,102,9.0,0.000798044931560832
lung,seed42_main,target_disjoint,103,3.0,0.0004944728327785623
lung,seed42_main,target_disjoint,104,6.0,0.00043679070414113716
lung,seed42_main,target_disjoint,105,1.0,0.0008364762370457562
lung,seed42_main,target_disjoint,106,2.0,0.0005206763458517921
lung,seed42_main,target_disjoint,107,7.0,0.00038872689207433383
lung,seed42_main,target_disjoint,108,8.0,0.0006532507435293815
lung,seed42_main,target_disjoint,109,1.0,0.0006676154048167434
lung,seed42_main,target_disjoint,110,1.0,0.0004498541860252078
lung,seed42_main,target_disjoint,111,1.0,0.0004898723316938873
lung,seed42_main,target_disjoint,112,6.0,0.0008005173225850768
lung,seed42_main,target_disjoint,113,7.0,0.000507496704443446
lung,seed42_main,target_disjoint,114,8.0,0.0012368920835649669
lung,seed42_main,target_disjoint,115,4.0,0.000423653411352208
lung,seed42_main,target_disjoint,116,5.0,0.0006577599746644687
lung,seed42_main,target_disjoint,117,9.0,0.0007837448887194948
lung,seed42_main,target_disjoint,118,2.0,0.0007533368745800609
lung,seed42_main,target_disjoint,119,1.0,0.0005520919874567807
lung,seed42_main,target_disjoint,120,9.0,0.0005910946636697562
lung,seed42_main,target_disjoint,121,9.0,0.0006894587882270499
lung,seed42_main,target_disjoint,122,6.0,0.0008262204788783667
lung,seed42_main,target_disjoint,123,3.0,0.00027306370341402715
lung,seed42_main,target_disjoint,124,6.0,0.00040372033107087025
lung,seed42_main,target_disjoint,125,4.0,0.0010921639884952363
lung,seed42_main,target_disjoint,126,1.0,0.0006218919283977758
lung,seed42_main,target_disjoint,127,9.0,0.0007133639752913335
lung,seed42_main,target_disjoint,128,7.0,0.0003024323255212992
lung,seed42_main,target_disjoint,129,1.0,0.00033340617315837865
lung,seed42_main,target_disjoint,130,3.0,0.0007146400615129232
lung,seed42_main,target_disjoint,131,9.0,0.0003121989779983781
lung,seed42_main,target_disjoint,132,6.0,0.00047220837521157503
lung,seed42_main,target_disjoint,133,3.0,0.00034759500028774695
lung,seed42_main,target_disjoint,134,8.0,0.000954852531848249
lung,seed42_main,target_disjoint,135,9.0,0.0009412593882796381
lung,seed42_main,target_disjoint,136,2.0,0.00041751078882341615
lung,seed42_main,target_disjoint,137,1.0,0.0006409151549231293
lung,seed42_main,target_disjoint,138,7.0,0.0005750636128169131
lung,seed42_main,target_disjoint,139,8.0,0.00030159410652539796
lung,seed42_main,target_disjoint,140,1.0,0.0009314986277706248
lung,seed42_main,target_disjoint,141,6.0,0.000586206349914494
lung,seed42_main,target_disjoint,142,3.0,0.00045299712406999507
lung,seed42_main,target_disjoint,143,5.0,0.0004428770608571933
lung,seed42_main,target_disjoint,144,7.0,0.00033377923289856066
lung,seed42_main,target_disjoint,145,9.0,0.0005742902339806062
lung,seed42_main,target_disjoint,146,7.0,0.0006610569372759912
lung,seed42_main,target_disjoint,147,2.0,0.0007121767500886825
lung,seed42_main,target_disjoint,148,1.0,0.0005933573969174998
lung,seed42_main,target_disjoint,149,9.0,0.0006018998521146422
lung,seed42_main,target_disjoint,150,2.0,0.0007090539802700616
lung,seed42_main,target_disjoint,151,8.0,0.0005983671889841703
lung,seed42_main,target_disjoint,152,3.0,0.0006008221144747799
lung,seed42_main,target_disjoint,153,2.0,0.0006195470295983528
lung,seed42_main,target_disjoint,154,7.0,0.00027470144189787834
lung,seed42_main,target_disjoint,155,2.0,0.0005749604667667288
lung,seed42_main,target_disjoint,156,2.0,0.0006614841908353871
lung,seed42_main,target_disjoint,157,2.0,0.0006681134400725331
lung,seed42_main,target_disjoint,158,8.0,0.0008186247961976515
lung,seed42_main,target_disjoint,159,6.0,0.0006202644256061797
lung,seed42_main,target_disjoint,160,4.0,0.0006393862016012428
lung,seed42_main,target_disjoint,161,8.0,0.0002411063634800805
lung,seed42_main,target_disjoint,162,2.0,0.0005602636020469434
lung,seed42_main,target_disjoint,163,6.0,0.0007702989350851041
lung,seed42_main,target_disjoint,164,1.0,0.0006965356824485734
lung,seed42_main,target_disjoint,165,6.0,0.0006440635596838868
lung,seed42_main,target_disjoint,166,7.0,0.0004590036419085755
lung,seed42_main,target_disjoint,167,9.0,0.000903809143361758
lung,seed42_main,target_disjoint,168,5.0,0.0003731273261731497
lung,seed42_main,target_disjoint,169,4.0,0.0006648080849546423
lung,seed42_main,target_disjoint,170,8.0,0.0004875874287807297
lung,seed42_main,target_disjoint,171,9.0,0.000569739642421182
lung,seed42_main,target_disjoint,172,5.0,0.0007040218726406373
lung,seed42_main,target_disjoint,173,7.0,0.0005399276471834363
lung,seed42_main,target_disjoint,174,8.0,0.000779344993453124
lung,seed42_main,target_disjoint,175,1.0,0.0006121504706194164
lung,seed42_main,target_disjoint,176,6.0,0.0009063581088872766
lung,seed42_main,target_disjoint,177,1.0,0.0006866779419970627
lung,seed42_main,target_disjoint,178,1.0,0.000456958847124914
lung,seed42_main,target_disjoint,179,1.0,0.0005704858682728786
lung,seed42_main,target_disjoint,180,1.0,0.0005650087529667009
lung,seed42_main,target_disjoint,181,5.0,0.0005624468250541145
lung,seed42_main,target_disjoint,182,4.0,0.0006698528012634141
lung,seed42_main,target_disjoint,183,7.0,0.0006660513344594089
lung,seed42_main,target_disjoint,184,5.0,0.00043229249632382376
lung,seed42_main,target_disjoint,185,9.0,0.0006281753437108778
lung,seed42_main,target_disjoint,186,8.0,0.001039356403387026
lung,seed42_main,target_disjoint,187,3.0,0.0004408030661408862
lung,seed42_main,target_disjoint,188,1.0,0.0007456933849986186
lung,seed42_main,target_disjoint,189,8.0,0.0005613098653312511
lung,seed42_main,target_disjoint,190,7.0,0.0003347844131117995
lung,seed42_main,target_disjoint,191,2.0,0.00047720315903630067
lung,seed42_main,target_disjoint,192,1.0,0.0005372262599391574
lung,seed42_main,target_disjoint,193,9.0,0.00044975818243809715
lung,seed42_main,target_disjoint,194,4.0,0.0003092074885318141
lung,seed42_main,target_disjoint,195,7.0,0.00040963158944501096
lung,seed42_main,target_disjoint,196,9.0,0.0007344961685524352
lung,seed42_main,target_disjoint,197,8.0,0.0005607641045945918
lung,seed42_main,target_disjoint,198,1.0,0.0007607366095944125
lung,seed42_main,target_disjoint,199,5.0,0.0011471199427038027
lung,seed42_main,target_disjoint,200,5.0,0.0011293388060085465
lung,seed42_main,target_disjoint,201,5.0,0.0007807614356551409
lung,seed42_main,target_disjoint,202,9.0,0.0010841249655151367
lung,seed42_main,target_disjoint,203,6.0,0.00044395493635184706
lung,seed42_main,target_disjoint,204,7.0,0.0007969517798983145
lung,seed42_main,target_disjoint,205,1.0,0.0006090013396430347
lung,seed42_main,target_disjoint,206,8.0,0.0005273452737905935
lung,seed42_main,target_disjoint,207,4.0,0.0007929954492925955
lung,seed42_main,target_disjoint,208,1.0,0.00027159896904850025
lung,seed42_main,target_disjoint,209,9.0,0.000722308774179231
lung,seed42_main,target_disjoint,210,3.0,0.0004968238445177172
lung,seed42_main,target_disjoint,211,2.0,0.0009110799954037594
lung,seed42_main,target_disjoint,212,3.0,0.0006464287286823807
lung,seed42_main,target_disjoint,213,5.0,0.0006477045847087862
lung,seed42_main,target_disjoint,214,5.0,0.0008572117898858998
lung,seed42_main,target_disjoint,215,3.0,0.0008037832503916417
lung,seed42_main,target_disjoint,216,9.0,0.0009800103571363757
lung,seed42_main,target_disjoint,217,1.0,0.0004698450869609458
lung,seed42_main,target_disjoint,218,1.0,0.0004895266043987219
lung,seed42_main,target_disjoint,219,7.0,0.0006465161355655679
lung,seed42_main,target_disjoint,220,2.0,0.0004388528233866475
lung,seed42_main,target_disjoint,221,1.0,0.0007622216144181627
lung,seed42_main,target_disjoint,222,8.0,0.00030231338504599164
lung,seed42_main,target_disjoint,223,1.0,0.0006750294525624519
lung,seed42_main,target_disjoint,224,7.0,0.0011194034167969283
lung,seed42_main,target_disjoint,225,5.0,0.0006647815542737301
lung,seed42_main,target_disjoint,226,4.0,0.0003864185969746403
lung,seed42_main,target_disjoint,227,8.0,0.0003756774704368165
lung,seed42_main,target_disjoint,228,1.0,0.0006808984959093232
lung,seed42_main,target_disjoint,229,4.0,0.0007951230808363055
lung,seed42_main,target_disjoint,230,2.0,0.0007449281564825825
lung,seed42_main,target_disjoint,231,1.0,0.0004876884130689441
lung,seed42_main,target_disjoint,232,1.0,0.000626559298223367
lung,seed42_main,target_disjoint,233,1.0,0.0005139828910316919
lung,seed42_main,target_disjoint,234,3.0,0.0006077654389033734
lung,seed42_main,target_disjoint,235,3.0,0.0005720398437155029
lung,seed42_main,target_disjoint,236,1.0,0.0006262598808506919
lung,seed42_main,target_disjoint,237,1.0,0.0004139233621913201
lung,seed42_main,target_disjoint,238,1.0,0.000510326457174463
lung,seed42_main,target_disjoint,239,1.0,0.0007787263297384309
lung,seed42_main,target_disjoint,240,7.0,0.00024415902140563375
lung,seed42_main,target_disjoint,241,2.0,0.0003028353644431278
lung,seed42_main,target_disjoint,242,3.0,0.0006356355952964499
lung,seed42_main,target_disjoint,243,8.0,0.0009628302494904353
lung,seed42_main,target_disjoint,244,1.0,0.0006675523811760669
lung,seed42_main,target_disjoint,245,4.0,0.0003791348243067465
lung,seed42_main,target_disjoint,246,1.0,0.0006727711781600582
lung,seed42_main,target_disjoint,247,2.0,0.000637254647561991
lung,seed42_main,target_disjoint,248,4.0,0.00033760989072806845
lung,seed42_main,target_disjoint,249,5.0,0.00031369703458702437
lung,seed42_main,target_disjoint,250,5.0,0.000527409423544686
lung,seed42_main,target_disjoint,251,8.0,0.0007318874145714048
lung,seed42_main,target_disjoint,252,4.0,0.0010253461432684278
lung,seed42_main,target_disjoint,253,3.0,0.0006825789539443553
lung,seed42_main,target_disjoint,254,7.0,0.0007486147588924943
lung,seed42_main,target_disjoint,255,3.0,0.0008642197332823425
lung,seed42_main,target_disjoint,256,7.0,0.0007637557769403181
lung,seed42_main,target_disjoint,257,5.0,0.0005141667699434687
lung,seed42_main,target_disjoint,258,6.0,0.0008367329776527686
lung,seed42_main,target_disjoint,259,5.0,0.0007460123872397005
lung,seed42_main,target_disjoint,260,9.0,0.0003525367323455543
lung,seed42_main,target_disjoint,261,9.0,0.00046712109346972266
lung,seed42_main,target_disjoint,262,4.0,0.0006714635158131396
lung,seed42_main,target_disjoint,263,3.0,0.0005023531147411094
lung,seed42_main,target_disjoint,264,5.0,0.00018427936025298996
lung,seed42_main,target_disjoint,265,2.0,0.0007337297284582133
lung,seed42_main,target_disjoint,266,5.0,0.0006881825240383752
lung,seed42_main,target_disjoint,267,4.0,0.0005066541043990042
lung,seed42_main,target_disjoint,268,9.0,0.00027726398939757605
lung,seed42_main,target_disjoint,269,6.0,0.0006232367554752622
lung,seed42_main,target_disjoint,270,5.0,0.0003001449942480121
lung,seed42_main,target_disjoint,271,7.0,0.0007626809079597607
lung,seed42_main,target_disjoint,272,3.0,0.0007878736266528132
lung,seed42_main,target_disjoint,273,5.0,0.0007050102008235347
lung,seed42_main,target_disjoint,274,9.0,0.0006965884528644101
lung,seed42_main,target_disjoint,275,9.0,0.0005700657439739952
lung,seed42_main,target_disjoint,276,1.0,0.0007860139021622553
lung,seed42_main,target_disjoint,277,7.0,0.0006112947155810285
lung,seed42_main,target_disjoint,278,8.0,0.0006148890425096029
lung,seed42_main,target_disjoint,279,8.0,0.0006943973847261126
lung,seed42_main,target_disjoint,280,9.0,0.0006543797285846448
lung,seed42_main,target_disjoint,281,9.0,0.000909765471236552
lung,seed42_main,target_disjoint,282,4.0,0.00038472316381921276
lung,seed42_main,target_disjoint,283,1.0,0.0006826145280039397
lung,seed42_main,target_disjoint,284,8.0,0.00043973772876077996
lung,seed42_main,target_disjoint,285,5.0,0.00036759496495099254
lung,seed42_main,target_disjoint,286,1.0,0.0005072071052122184
lung,seed42_main,target_disjoint,287,1.0,0.0008078523277960961
lung,seed42_main,target_disjoint,288,9.0,0.0005581942385592054
lung,seed42_main,target_disjoint,289,8.0,0.0004464805133773575
lung,seed42_main,target_disjoint,290,4.0,0.0006215399757105926
lung,seed42_main,target_disjoint,291,9.0,0.0007022638078259076
lung,seed42_main,target_disjoint,292,2.0,0.0008989553047408281
lung,seed42_main,target_disjoint,293,3.0,0.0003435926093252478
lung,seed42_main,target_disjoint,294,1.0,0.0005237687889886632
lung,seed42_main,target_disjoint,295,5.0,0.00035244788812931345
lung,seed42_main,target_disjoint,296,5.0,0.0007284829676460691
lung,seed42_main,target_disjoint,297,1.0,0.0006190283723594987
lung,seed42_main,target_disjoint,298,5.0,0.0005962470517612479
lung,seed42_main,target_disjoint,299,6.0,0.00038719050604682633
lung,seed43,source_disjoint,0,2.0,0.0004706565556162972
lung,seed43,source_disjoint,1,3.0,0.0010446594841863719
lung,seed43,source_disjoint,2,2.0,0.001251846159399221
lung,seed43,source_disjoint,3,5.0,0.0009721063585127166
lung,seed43,source_disjoint,4,1.0,0.0010669847295059814
lung,seed43,source_disjoint,5,4.0,0.0006911704528579968
lung,seed43,source_disjoint,6,3.0,0.0015264570041313716
lung,seed43,source_disjoint,7,2.0,0.000816134782465781
lung,seed43,source_disjoint,8,3.0,0.0009573350249029301
lung,seed43,source_disjoint,9,9.0,0.0012313280326312105
lung,seed43,source_disjoint,10,6.0,0.0008676775081484381
lung,seed43,source_disjoint,11,9.0,0.0003331333477834161
lung,seed43,source_disjoint,12,6.0,0.0011995060309343965
lung,seed43,source_disjoint,13,8.0,0.0011860677751419988
lung,seed43,source_disjoint,14,3.0,0.0012939754159331724
lung,seed43,source_disjoint,15,2.0,0.0011576486148856572
lung,seed43,source_disjoint,16,1.0,0.0009573653263175031
lung,seed43,source_disjoint,17,4.0,0.0013129091203032675
lung,seed43,source_disjoint,18,8.0,0.0017581488476006387
lung,seed43,source_disjoint,19,9.0,0.0012566867961964667
lung,seed43,source_disjoint,20,5.0,0.001002956832266361
lung,seed43,source_disjoint,21,5.0,0.0014676641119565788
lung,seed43,source_disjoint,22,1.0,0.0012422663654951243
lung,seed43,source_disjoint,23,8.0,0.0013965242123705074
lung,seed43,source_disjoint,24,5.0,0.0008386851921638912
lung,seed43,source_disjoint,25,2.0,0.0007033700264948899
lung,seed43,source_disjoint,26,9.0,0.002068052043139584
lung,seed43,source_disjoint,27,1.0,0.0014927069724285176
lung,seed43,source_disjoint,28,1.0,0.0011852153707063418
lung,seed43,source_disjoint,29,3.0,0.0012963865779042152
lung,seed43,source_disjoint,30,1.0,0.0014675224399185239
lung,seed43,source_disjoint,31,9.0,0.001752930842070075
lung,seed43,source_disjoint,32,9.0,0.0015672710593948118
lung,seed43,source_disjoint,33,8.0,0.0007569468280038349
lung,seed43,source_disjoint,34,8.0,0.0015880317283483245
lung,seed43,source_disjoint,35,2.0,0.0012156030124122748
lung,seed43,source_disjoint,36,3.0,0.0009059970123175959
lung,seed43,source_disjoint,37,7.0,0.0009923217214484275
lung,seed43,source_disjoint,38,3.0,0.001532400222694596
lung,seed43,source_disjoint,39,1.0,0.0013106035833271522
lung,seed43,source_disjoint,40,4.0,0.0008338360147760288
lung,seed43,source_disjoint,41,4.0,0.0008553150569311262
lung,seed43,source_disjoint,42,6.0,0.0017203273225130777
lung,seed43,source_disjoint,43,1.0,0.0011956730777487718
lung,seed43,source_disjoint,44,1.0,0.0012527507285463122
lung,seed43,source_disjoint,45,6.0,0.0008846302071539593
lung,seed43,source_disjoint,46,2.0,0.0012156522546637066
lung,seed43,source_disjoint,47,7.0,0.0008303697907779484
lung,seed43,source_disjoint,48,3.0,0.0016106671820816988
lung,seed43,source_disjoint,49,5.0,0.0016014035197221034
lung,seed43,source_disjoint,50,4.0,0.0014186169911224833
lung,seed43,source_disjoint,51,4.0,0.0017583197381422725
lung,seed43,source_disjoint,52,7.0,0.0020621478999562066
lung,seed43,source_disjoint,53,1.0,0.0008774310301191278
lung,seed43,source_disjoint,54,1.0,0.0006059450261769706
lung,seed43,source_disjoint,55,3.0,0.0016276773385997428
lung,seed43,source_disjoint,56,1.0,0.0008797023621817059
lung,seed43,source_disjoint,57,5.0,0.0006215008189687054
lung,seed43,source_disjoint,58,2.0,0.0006517082954097806
lung,seed43,source_disjoint,59,2.0,0.0010549053088144572
lung,seed43,source_disjoint,60,3.0,0.0007895721219245812
lung,seed43,source_disjoint,61,3.0,0.0009476627774106401
lung,seed43,source_disjoint,62,2.0,0.0012296315115809882
lung,seed43,source_disjoint,63,2.0,0.0011091765987570111
lung,seed43,source_disjoint,64,7.0,0.0012986844840920755
lung,seed43,source_disjoint,65,1.0,0.000922901066741101
lung,seed43,source_disjoint,66,3.0,0.0008533893966037385
lung,seed43,source_disjoint,67,8.0,0.0005452960997049472
lung,seed43,source_disjoint,68,6.0,0.0005789260449755053
lung,seed43,source_disjoint,69,9.0,0.0012602022825857198
lung,seed43,source_disjoint,70,7.0,0.0016654118701627783
lung,seed43,source_disjoint,71,3.0,0.0008096028587060288
lung,seed43,source_disjoint,72,1.0,0.0009111709788893977
lung,seed43,source_disjoint,73,6.0,0.0010729056465072799
lung,seed43,source_disjoint,74,1.0,0.0006681552174600113
lung,seed43,source_disjoint,75,1.0,0.001139771318158681
lung,seed43,source_disjoint,76,6.0,0.0008753844889262197
lung,seed43,source_disjoint,77,5.0,0.0011398058824608902
lung,seed43,source_disjoint,78,2.0,0.0008069254241762698
lung,seed43,source_disjoint,79,9.0,0.002067538163188917
lung,seed43,source_disjoint,80,4.0,0.0012733957935549853
lung,seed43,source_disjoint,81,9.0,0.001215727978916941
lung,seed43,source_disjoint,82,1.0,0.0009754073447538016
lung,seed43,source_disjoint,83,3.0,0.000912184921553046
lung,seed43,source_disjoint,84,7.0,0.0012268306147613444
lung,seed43,source_disjoint,85,6.0,0.0008563137758365552
lung,seed43,source_disjoint,86,9.0,0.0011423334156871656
lung,seed43,source_disjoint,87,1.0,0.0004769105965054298
lung,seed43,source_disjoint,88,8.0,0.0005158938608497143
lung,seed43,source_disjoint,89,7.0,0.0005980518658858145
lung,seed43,source_disjoint,90,7.0,0.0014135576611431881
lung,seed43,source_disjoint,91,9.0,0.0012807100973727724
lung,seed43,source_disjoint,92,3.0,0.0008687961805216558
lung,seed43,source_disjoint,93,5.0,0.000595129227778332
lung,seed43,source_disjoint,94,4.0,0.00143963503452513
lung,seed43,source_disjoint,95,9.0,0.001522022565614327
lung,seed43,source_disjoint,96,8.0,0.0007908150163034647
lung,seed43,source_disjoint,97,5.0,0.0011603039382061993
lung,seed43,source_disjoint,98,9.0,0.000640969685084184
lung,seed43,source_disjoint,99,7.0,0.0005568587247647581
lung,seed43,source_disjoint,100,4.0,0.0006885529099781211
lung,seed43,source_disjoint,101,8.0,0.0009006084031609903
lung,seed43,source_disjoint,102,3.0,0.0015012450614341184
lung,seed43,source_disjoint,103,2.0,0.0012615006831534024
lung,seed43,source_disjoint,104,3.0,0.0010051221404649537
lung,seed43,source_disjoint,105,4.0,0.0007961099239317379
lung,seed43,source_disjoint,106,4.0,0.001025281530050258
lung,seed43,source_disjoint,107,3.0,0.0013345822659503483
lung,seed43,source_disjoint,108,9.0,0.0011985317940085716
lung,seed43,source_disjoint,109,6.0,0.001460890764902104
lung,seed43,source_disjoint,110,1.0,0.0007740215965983802
lung,seed43,source_disjoint,111,1.0,0.0009650103654759235
lung,seed43,source_disjoint,112,9.0,0.0019784301141988385
lung,seed43,source_disjoint,113,9.0,0.001233856622745107
lung,seed43,source_disjoint,114,9.0,0.001778509033348108
lung,seed43,source_disjoint,115,8.0,0.0011040222673997238
lung,seed43,source_disjoint,116,5.0,0.001159820124037057
lung,seed43,source_disjoint,117,7.0,0.0014266912254240535
lung,seed43,source_disjoint,118,8.0,0.0012877117282110296
lung,seed43,source_disjoint,119,9.0,0.0015130831984226634
lung,seed43,source_disjoint,120,3.0,0.0013919827448688458
lung,seed43,source_disjoint,121,3.0,0.0007722127979127129
lung,seed43,source_disjoint,122,1.0,0.001471060605791398
lung,seed43,source_disjoint,123,1.0,0.0005460804002077168
lung,seed43,source_disjoint,124,1.0,0.0006883266213306531
lung,seed43,source_disjoint,125,7.0,0.0016436997278341874
lung,seed43,source_disjoint,126,9.0,0.0008614310767080442
lung,seed43,source_disjoint,127,4.0,0.001105517188377527
lung,seed43,source_disjoint,128,9.0,0.001205324396349404
lung,seed43,source_disjoint,129,6.0,0.0010893166395581362
lung,seed43,source_disjoint,130,6.0,0.0011083010624953185
lung,seed43,source_disjoint,131,2.0,0.0015978239646224216
lung,seed43,source_disjoint,132,2.0,0.0007470195465986481
lung,seed43,source_disjoint,133,7.0,0.00160963352105864
lung,seed43,source_disjoint,134,5.0,0.0005197704480305423
lung,seed43,source_disjoint,135,9.0,0.0011792317673490565
lung,seed43,source_disjoint,136,3.0,0.0005435144595419259
lung,seed43,source_disjoint,137,6.0,0.0006902868702320477
lung,seed43,source_disjoint,138,1.0,0.00032277267059564166
lung,seed43,source_disjoint,139,4.0,0.0007551029658216478
lung,seed43,source_disjoint,140,1.0,0.0006991952079497771
lung,seed43,source_disjoint,141,1.0,0.0008162989267168101
lung,seed43,source_disjoint,142,8.0,0.0007265418492489577
lung,seed43,source_disjoint,143,2.0,0.0014289540731615966
lung,seed43,source_disjoint,144,6.0,0.0012201607572342025
lung,seed43,source_disjoint,145,4.0,0.0013643976438345244
lung,seed43,source_disjoint,146,2.0,0.001451290445718571
lung,seed43,source_disjoint,147,1.0,0.0006329661070108657
lung,seed43,source_disjoint,148,9.0,0.0010180700934586957
lung,seed43,source_disjoint,149,9.0,0.0012403092699837038
lung,seed43,source_disjoint,150,9.0,0.0007779901438703305
lung,seed43,source_disjoint,151,9.0,0.0006599198672556682
lung,seed43,source_disjoint,152,7.0,0.0013004463522417406
lung,seed43,source_disjoint,153,4.0,0.0006801402617881726
lung,seed43,source_disjoint,154,5.0,0.0009841036220089086
lung,seed43,source_disjoint,155,3.0,0.0008077104733639534
lung,seed43,source_disjoint,156,8.0,0.00037390275847688
lung,seed43,source_disjoint,157,8.0,0.0010151244582964217
lung,seed43,source_disjoint,158,2.0,0.0012189237307282143
lung,seed43,source_disjoint,159,7.0,0.0009442363132136743
lung,seed43,source_disjoint,160,1.0,0.0011549176976455224
lung,seed43,source_disjoint,161,6.0,0.00117453783049456
lung,seed43,source_disjoint,162,2.0,0.0006479728711746989
lung,seed43,source_disjoint,163,6.0,0.0018044148869482488
