domain,split_regime,layer,diffusion_t,source,target,source_idx,target_idx,label,diffusion_score,geodesic_score,euclidean_score,prior_support_count,dorothea_support,go_shared,source_is_tf,trrust_support_bookkeeping,source_degree,target_degree,mean_degree
lung,source_disjoint,0,1,ZMYND11,LYL1,151,1331,0,-0.26255782661846255,-12.891147708046587,-12.891147708046587,1,0,1,0,0,5.0,5.0,5.0
lung,source_disjoint,0,1,ZNF175,MEF2D,1381,2030,0,-0.279866695192674,-14.972150012832534,-14.972150012832534,2,0,1,1,0,1.0,11.0,6.0
lung,source_disjoint,0,1,ZNF410,AR,2181,5008,0,-0.2561893883042131,-10.790677401960163,-10.790677401960163,2,0,1,1,0,4.0,26.0,15.0
lung,source_disjoint,0,1,ZNF410,BRCA1,2181,132,0,-1.016804215356842,-17.333662388865427,-17.333662388865427,2,0,1,1,0,4.0,30.0,17.0
lung,source_disjoint,0,1,ZNF410,ELF4,2181,1161,0,-0.21070144311373737,-9.806425662641436,-9.806425662641436,2,0,1,1,0,4.0,3.0,3.5
lung,source_disjoint,0,1,ZNF410,GATA3,2181,1518,0,-0.27289182484456265,-14.134508848694624,-14.134508848694624,2,0,1,1,0,4.0,8.0,6.0
lung,source_disjoint,0,1,ZNF423,BRCA1,1209,132,1,-1.0157062995603845,-18.45168421804288,-18.45168421804288,2,0,1,1,1,5.0,30.0,17.5
lung,source_disjoint,0,1,ZNF423,DBP,1209,1384,0,-1.0157062995603845,-18.45168421804288,-18.45168421804288,2,0,1,1,0,5.0,10.0,7.5
lung,source_disjoint,0,1,ZNF423,ERCC2,1209,1326,0,-0.23542238129009013,-9.65796427963195,-9.65796427963195,2,0,1,1,0,5.0,5.0,5.0
lung,source_disjoint,0,1,ZNF423,SP100,1209,457,0,-0.24051868485745412,-9.915443293652036,-9.915443293652036,2,0,1,1,0,5.0,3.0,4.0
lung,source_disjoint,0,1,ZNF423,TP53,1209,3425,0,-0.22584492838367792,-7.596345869913772,-7.596345869913772,2,0,1,1,0,5.0,32.0,18.5
lung,source_disjoint,0,1,ZNF76,CDKN1A,415,2420,1,-0.21905985602501699,-11.189060750317266,-11.189060750317266,2,0,1,1,1,4.0,63.0,33.5
lung,source_disjoint,0,1,ZNF76,ETV3,415,2059,0,-0.19806678785826434,-8.378122370715488,-8.378122370715488,2,0,1,1,0,4.0,6.0,5.0
lung,source_disjoint,0,1,ZNF76,GTF2F1,415,2459,0,-0.1722890734510865,-6.371378932220338,-6.371378932220338,2,0,1,1,0,4.0,11.0,7.5
lung,source_disjoint,0,1,ZNF76,HIF1A,415,1062,0,-0.19737185269122837,-8.051960252868138,-8.051960252868138,2,0,1,1,0,4.0,20.0,12.0
lung,target_disjoint,0,1,ABL1,BCL2,960,5220,1,-0.1842573869789748,-6.924924684390577,-6.924924684390577,1,0,1,0,1,6.0,44.0,25.0
lung,target_disjoint,0,1,ABL1,E2F4,960,6583,0,-0.20488395525977549,-7.356033102465773,-7.356033102465773,1,0,1,0,0,6.0,10.0,8.0
lung,target_disjoint,0,1,ABL1,JUN,960,5552,1,-0.22856007119692687,-11.327260935949186,-11.327260935949186,1,0,1,0,1,6.0,27.0,16.5
lung,target_disjoint,0,1,ABL1,POU4F2,960,3924,0,-1.009881898528661,-19.146271954555015,-19.146271954555015,1,0,1,0,0,6.0,7.0,6.5
lung,target_disjoint,0,1,ABL1,TAL1,960,4412,0,-1.009881898528661,-19.146271954555015,-19.146271954555015,1,0,1,0,0,6.0,10.0,8.0
lung,target_disjoint,0,1,ABL1,TP53,960,3425,1,-0.2155045409186136,-8.7172929671628,-8.7172929671628,1,0,1,0,1,6.0,46.0,26.0
lung,target_disjoint,0,1,AHR,ARNT,1467,3546,1,-0.2039799460206283,-8.531364288670446,-8.531364288670446,2,0,1,1,1,4.0,7.0,5.5
lung,target_disjoint,0,1,AHR,CYP1A1,1467,3375,1,-1.012171919757746,-18.98060189619732,-18.98060189619732,3,1,1,1,1,4.0,18.0,11.0
lung,target_disjoint,0,1,AHR,FOS,1467,5102,1,-0.24751979779017716,-11.904922855977656,-11.904922855977656,3,1,1,1,1,4.0,34.0,19.0
lung,target_disjoint,0,1,AHR,MYC,1467,3153,1,-0.166137667606999,-7.949749982509442,-7.949749982509442,3,1,1,1,1,4.0,60.0,32.0
lung,target_disjoint,0,1,ANKRD1,ATM,3807,3839,0,-0.22267084319924577,-11.551143740147563,-11.551143740147563,1,0,1,0,0,3.0,14.0,8.5
lung,target_disjoint,0,1,ANKRD1,GATA2,3807,5627,0,-0.1774511907873904,-8.63005492091295,-8.63005492091295,1,0,1,0,0,3.0,12.0,7.5
lung,target_disjoint,0,1,ANKRD1,NCOA2,3807,3367,0,-0.2429876048153002,-11.029752918762531,-11.029752918762531,1,0,1,0,0,3.0,8.0,5.5
lung,target_disjoint,0,1,APC,BTG2,2982,4275,0,-0.2739479873908689,-12.066867736044323,-12.066867736044323,1,0,1,0,0,5.0,15.0,10.0
lung,target_disjoint,0,1,APC,CUX1,2982,7556,0,-0.1525322027603248,-5.61282040743079,-5.61282040743079,1,0,1,0,0,5.0,10.0,7.5
lung,target_disjoint,0,1,APC,E2F6,2982,5000,0,-0.23705081370166384,-8.888314516897797,-8.888314516897797,1,0,1,0,0,5.0,8.0,6.5
lung,target_disjoint,0,1,APC,KLF10,2982,4081,0,-0.24959679354470587,-10.945042133486504,-10.945042133486504,1,0,1,0,0,5.0,10.0,7.5
lung,target_disjoint,0,1,APC,MYC,2982,3153,1,-0.22214049310063497,-10.824562743337198,-10.824562743337198,1,0,1,0,1,5.0,60.0,32.5
lung,target_disjoint,0,1,AR,BTG2,5008,4275,1,-0.2835733438614619,-11.80674012712104,-11.80674012712104,2,0,1,1,1,16.0,15.0,15.5
lung,target_disjoint,0,1,AR,CTNNB1,5008,4917,1,-0.23809933594781196,-10.20127223392136,-10.20127223392136,2,0,1,1,1,16.0,11.0,13.5
lung,target_disjoint,0,1,AR,EGFR,5008,3715,1,-0.2286615138398241,-9.679332659425958,-9.679332659425958,3,1,1,1,1,16.0,30.0,23.0
lung,target_disjoint,0,1,AR,ELK4,5008,4240,1,-0.23040353611287084,-10.417826824971824,-10.417826824971824,2,0,1,1,1,16.0,7.0,11.5
lung,target_disjoint,0,1,AR,ERBB2,5008,3443,1,-0.2510896937170978,-11.925506679250129,-11.925506679250129,2,0,1,1,1,16.0,26.0,21.0
lung,target_disjoint,0,1,AR,FBP1,5008,4698,0,-0.236207103176424,-11.246737449198417,-11.246737449198417,2,0,1,1,0,16.0,16.0,16.0
lung,target_disjoint,0,1,AR,IFI16,5008,4520,1,-0.23467172979021866,-10.01760283948949,-10.01760283948949,2,0,1,1,1,16.0,7.0,11.5
lung,target_disjoint,0,1,AR,IGFBP3,5008,3717,1,-0.2579312956331702,-11.823905875592873,-11.823905875592873,3,1,1,1,1,16.0,18.0,17.0
lung,target_disjoint,0,1,AR,JUN,5008,5552,1,-0.26508292681871237,-13.348567874436291,-13.348567874436291,3,1,1,1,1,16.0,27.0,21.5
lung,target_disjoint,0,1,AR,KLK3,5008,3479,1,-1.0187692088599276,-18.219148179813278,-18.219148179813278,3,1,1,1,1,16.0,20.0,18.0
lung,target_disjoint,0,1,AR,MYC,5008,3153,1,-0.22206961602002864,-10.878060263061064,-10.878060263061064,3,1,1,1,1,16.0,60.0,38.0
lung,target_disjoint,0,1,AR,NKX3-1,5008,4836,1,-1.0187692088599278,-18.219148179813278,-18.219148179813278,3,1,1,1,1,16.0,13.0,14.5
lung,target_disjoint,0,1,AR,PTEN,5008,5228,1,-0.234262516941223,-10.015094366433559,-10.015094366433559,2,0,1,1,1,16.0,17.0,16.5
lung,target_disjoint,0,1,AR,RARG,5008,5292,0,-1.0187692088599278,-18.219148179813278,-18.219148179813278,2,0,1,1,0,16.0,6.0,11.0
lung,target_disjoint,0,1,AR,RELA,5008,5308,1,-0.25515834708717267,-11.09940234518966,-11.09940234518966,3,1,1,1,1,16.0,18.0,17.0
lung,target_disjoint,0,1,AR,TCF7L2,5008,3812,1,-0.206420016752364,-8.90560586692937,-8.90560586692937,2,0,1,1,1,16.0,11.0,13.5
lung,target_disjoint,0,1,ARID3A,CDK1,2001,5097,1,-0.2843551906707828,-13.502538944579225,-13.502538944579225,2,0,1,1,1,4.0,17.0,10.5
lung,target_disjoint,0,1,ARID3A,CXCL10,2001,5016,0,-1.0181208350699316,-17.96745774114965,-17.96745774114965,2,0,1,1,0,4.0,12.0,8.0
lung,target_disjoint,0,1,ARID3A,MAML1,2001,4370,0,-0.22698628899520648,-8.505053160575114,-8.505053160575114,2,0,1,1,0,4.0,7.0,5.5
lung,target_disjoint,0,1,ARID3A,PML,2001,3374,1,-0.23829258777251777,-10.683503685080238,-10.683503685080238,2,0,1,1,1,4.0,10.0,7.0
lung,target_disjoint,0,1,ARNT,CYP1A1,3546,3375,1,-1.0100133007824479,-19.17722057727576,-19.17722057727576,2,0,1,1,1,5.0,18.0,11.5
lung,target_disjoint,0,1,ARNT,FOS,3546,5102,1,-0.24947988878256416,-13.327816393664543,-13.327816393664543,2,0,1,1,1,5.0,34.0,19.5
lung,target_disjoint,0,1,ARNT,JUN,3546,5552,1,-0.2291399679827757,-11.681508565083622,-11.681508565083622,2,0,1,1,1,5.0,27.0,16.0
lung,target_disjoint,0,1,ARNT,MYC,3546,3153,0,-0.19222098497466175,-10.612108403919935,-10.612108403919935,2,0,1,1,0,5.0,60.0,32.5
lung,target_disjoint,0,1,ARNT,RUNX1,3546,4264,0,-0.17698416105811335,-8.03671336721659,-8.03671336721659,2,0,1,1,0,5.0,13.0,9.0
lung,target_disjoint,0,1,ARNTL,GABPA,2894,4067,0,-0.22052613454832734,-6.6113963823686905,-6.6113963823686905,1,0,1,0,0,6.0,7.0,6.5
lung,target_disjoint,0,1,ARNTL,NAB2,2894,4823,0,-0.2342175756443137,-8.630976033809489,-8.630976033809489,1,0,1,0,0,6.0,8.0,7.0
lung,target_disjoint,0,1,ARNTL,NCOR2,2894,6208,0,-0.18264300618453919,-5.426464363341257,-5.426464363341257,1,0,1,0,0,6.0,8.0,7.0
lung,target_disjoint,0,1,ARNTL,PER1,2894,5617,1,-0.21220678482676592,-7.585388281711023,-7.585388281711023,1,0,1,0,1,6.0,8.0,7.0
lung,target_disjoint,0,1,ARNTL,POU2F1,2894,3521,0,-0.20240340210512964,-6.173577380773637,-6.173577380773637,1,0,1,0,0,6.0,11.0,8.5
lung,target_disjoint,0,1,ARNTL,RUNX1,2894,4264,0,-0.1903530438021145,-7.438008822334167,-7.438008822334167,1,0,1,0,0,6.0,13.0,9.5
lung,target_disjoint,0,1,ARX,COL1A2,24,4653,0,-1.018588668741824,-18.92457590667309,-18.92457590667309,2,0,1,1,0,3.0,21.0,12.0
lung,target_disjoint,0,1,ARX,HOXA4,24,6320,0,-1.4142135623730951,-7.09931440442001e-15,-7.09931440442001e-15,2,0,1,1,0,3.0,6.0,4.5
lung,target_disjoint,0,1,ARX,SHOX2,24,4983,1,-1.4142135623730951,-7.09931440442001e-15,-7.09931440442001e-15,2,0,1,1,1,3.0,7.0,5.0
lung,target_disjoint,0,1,ASCL1,IGF2,3319,4848,1,-0.26272110323574216,-12.487695349180047,-12.487695349180047,2,0,1,1,1,2.0,14.0,8.0
lung,target_disjoint,0,1,ASCL1,NEAT1,3319,7325,0,-0.26481657375843004,-12.298634756964496,-12.298634756964496,1,0,0,1,0,2.0,11.0,6.5
lung,target_disjoint,0,1,ASXL1,CDK1,5188,5097,0,-0.24725255145040875,-13.798649611711667,-13.798649611711667,1,0,1,0,0,2.0,17.0,9.5
lung,target_disjoint,0,1,ASXL1,PTMA,5188,6062,0,-0.18521357739253497,-7.796418185591122,-7.796418185591122,1,0,1,0,0,2.0,8.0,5.0
lung,target_disjoint,0,1,ATF1,BCL2,2338,5220,1,-0.2215296418209563,-9.539751954196968,-9.539751954196968,3,1,1,1,1,9.0,44.0,26.5
lung,target_disjoint,0,1,ATF1,ERBB2,2338,3443,1,-0.2497882831146984,-11.779310311436994,-11.779310311436994,3,1,1,1,1,9.0,26.0,17.5
lung,target_disjoint,0,1,ATF1,FOXE1,2338,5605,0,-0.24764479719530816,-11.322777194535872,-11.322777194535872,2,0,1,1,0,9.0,6.0,7.5
lung,target_disjoint,0,1,ATF1,GABPA,2338,4067,1,-0.14351297513421862,-4.2383529169613166,-4.2383529169613166,2,0,1,1,1,9.0,7.0,8.0
lung,target_disjoint,0,1,ATF1,HMGA2,2338,3861,0,-0.24425630797042625,-14.15717041938719,-14.15717041938719,2,0,1,1,0,9.0,13.0,11.0
lung,target_disjoint,0,1,ATF1,IRF4,2338,3174,0,-0.24061672606655388,-11.953751620874465,-11.953751620874465,2,0,1,1,0,9.0,8.0,8.5
lung,target_disjoint,0,1,ATF1,MITF,2338,6038,1,-0.2296430174945927,-10.197531513920074,-10.197531513920074,2,0,1,1,1,9.0,14.0,11.5
lung,target_disjoint,0,1,ATF1,PAX5,2338,6164,0,-0.2568875180710224,-15.318325238479595,-15.318325238479595,2,0,1,1,0,9.0,9.0,9.0
lung,target_disjoint,0,1,ATF1,SMAD3,2338,4829,0,-0.2298706945970065,-9.400733299883207,-9.400733299883207,2,0,1,1,0,9.0,11.0,10.0
lung,target_disjoint,0,1,ATF2,ATF3,1996,4451,1,-0.24709091925761176,-13.702941716206643,-13.702941716206643,3,1,1,1,1,9.0,13.0,11.0
lung,target_disjoint,0,1,ATF2,ELF3,1996,4499,0,-0.2519131133742807,-12.071708788936492,-12.071708788936492,2,0,1,1,0,9.0,8.0,8.5
lung,target_disjoint,0,1,ATF2,HMGA2,1996,3861,0,-0.24426150684167336,-14.59729067883341,-14.59729067883341,2,0,1,1,0,9.0,13.0,11.0
lung,target_disjoint,0,1,ATF2,JUN,1996,5552,1,-0.23613769332809648,-11.706055405517889,-11.706055405517889,3,1,1,1,1,9.0,27.0,18.0
lung,target_disjoint,0,1,ATF2,KAT5,1996,5302,1,-0.2170371981218752,-7.897659779741124,-7.897659779741124,2,0,1,1,1,9.0,5.0,7.0
lung,target_disjoint,0,1,ATF2,NOS3,1996,4672,1,-0.24965041594107773,-13.154933480910357,-13.154933480910357,3,1,1,1,1,9.0,15.0,12.0
lung,target_disjoint,0,1,ATF2,RELA,1996,5308,1,-0.23463506312945048,-9.783580555040981,-9.783580555040981,2,0,1,1,1,9.0,18.0,13.5
lung,target_disjoint,0,1,ATF2,TNF,1996,7068,1,-0.23850331771324407,-11.436391149813195,-11.436391149813195,3,1,1,1,1,9.0,21.0,15.0
lung,target_disjoint,0,1,ATF2,ZFHX3,1996,3393,0,-0.21924447851413445,-8.754099926197982,-8.754099926197982,2,0,1,1,0,9.0,11.0,10.0
lung,target_disjoint,0,1,ATF3,CCL5,4451,7823,1,-0.2575182746184317,-12.073221185158822,-12.073221185158822,3,1,1,1,1,7.0,19.0,13.0
lung,target_disjoint,0,1,ATF3,DDIT3,4451,5428,1,-0.1783679270383701,-7.131291953140732,-7.131291953140732,3,1,1,1,1,7.0,19.0,13.0
lung,target_disjoint,0,1,ATF3,HCFC1,4451,5277,0,-0.2616805701288937,-13.602401306619534,-13.602401306619534,2,0,1,1,0,7.0,7.0,7.0
lung,target_disjoint,0,1,ATF3,HDAC3,4451,5217,0,-0.26276577229880926,-13.735161740562393,-13.735161740562393,2,0,1,1,0,7.0,3.0,5.0
lung,target_disjoint,0,1,ATF3,NR2F1,4451,5464,0,-0.27177537773567334,-12.10750093778705,-12.10750093778705,2,0,1,1,0,7.0,14.0,10.5
lung,target_disjoint,0,1,ATF3,SATB1,4451,5753,0,-0.24412836889346262,-12.413305182766715,-12.413305182766715,2,0,1,1,0,7.0,11.0,9.0
lung,target_disjoint,0,1,ATF3,TP53,4451,3425,1,-0.2534796392605116,-11.544528497433564,-11.544528497433564,2,0,1,1,1,7.0,46.0,26.5
lung,target_disjoint,0,1,ATF4,ATF3,2586,4451,1,-0.18981441010030572,-8.923778028392706,-8.923778028392706,3,1,1,1,1,11.0,13.0,12.0
lung,target_disjoint,0,1,ATF4,CEBPB,2586,5257,1,-0.19071632199663988,-7.48922762394859,-7.48922762394859,3,1,1,1,1,11.0,5.0,8.0
lung,target_disjoint,0,1,ATF4,CXCL8,2586,5029,1,-0.16031332762992195,-7.536706163187346,-7.536706163187346,3,1,1,1,1,11.0,32.0,21.5
lung,target_disjoint,0,1,ATF4,DDIT3,2586,5428,1,-0.17491286030210526,-6.389606516635192,-6.389606516635192,3,1,1,1,1,11.0,19.0,15.0
lung,target_disjoint,0,1,ATF4,ETV4,2586,5469,0,-1.012356072816278,-18.866474902350078,-18.866474902350078,2,0,1,1,0,11.0,6.0,8.5
lung,target_disjoint,0,1,ATF4,IRF7,2586,5934,1,-0.19891351529954532,-8.19547628069873,-8.19547628069873,2,0,1,1,1,11.0,19.0,15.0
lung,target_disjoint,0,1,ATF4,MCL1,2586,3541,1,-0.15098688813464456,-6.490422722021457,-6.490422722021457,3,1,1,1,1,11.0,23.0,17.0
lung,target_disjoint,0,1,ATF4,NCOA2,2586,3367,0,-0.24669497260639062,-8.91269792993278,-8.91269792993278,2,0,1,1,0,11.0,8.0,9.5
lung,target_disjoint,0,1,ATF4,NUPR1,2586,5477,1,-0.2190232531953384,-9.117183628616228,-9.117183628616228,3,1,1,1,1,11.0,6.0,8.5
lung,target_disjoint,0,1,ATF4,SP7,2586,5106,0,-1.0123560728162782,-18.866474902350078,-18.866474902350078,2,0,1,1,0,11.0,6.0,8.5
lung,target_disjoint,0,1,ATF4,STAT6,2586,4824,0,-0.21909580843571924,-8.431621465757285,-8.431621465757285,2,0,1,1,0,11.0,5.0,8.0
lung,target_disjoint,0,1,ATF5,BCL2,5011,5220,1,-0.19980210550042224,-9.54752535844799,-9.54752535844799,2,0,1,1,1,1.0,44.0,22.5
lung,target_disjoint,0,1,ATF6,BACH1,2123,4122,0,-0.24418489079022968,-9.468607938711612,-9.468607938711612,2,0,1,1,0,5.0,6.0,5.5
lung,target_disjoint,0,1,ATF6,BTG2,2123,4275,0,-0.2721031798328035,-11.951658653668073,-11.951658653668073,2,0,1,1,0,5.0,15.0,10.0
lung,target_disjoint,0,1,ATF6,DDIT3,2123,5428,1,-0.2310564446466405,-10.34636758998983,-10.34636758998983,3,1,1,1,1,5.0,19.0,12.0
lung,target_disjoint,0,1,ATF6,MAFA,2123,5766,1,-1.0156362538071566,-18.84783869466771,-18.84783869466771,2,0,1,1,1,5.0,6.0,5.5
lung,target_disjoint,0,1,ATF6,NRIP1,2123,5665,0,-0.20805205468895133,-6.524276411945963,-6.524276411945963,2,0,1,1,0,5.0,11.0,8.0
lung,target_disjoint,0,1,ATF7,ASXL1,5130,5188,0,-0.15008632617220904,-4.489391290052629,-4.489391290052629,2,0,1,1,0,3.0,6.0,4.5
lung,target_disjoint,0,1,ATF7,ERBB2,5130,3443,1,-0.2436522097846195,-12.218689213345753,-12.218689213345753,2,0,1,1,1,3.0,26.0,14.5
lung,target_disjoint,0,1,ATF7,STAT5B,5130,5361,0,-0.15424771414729227,-5.01358853826419,-5.01358853826419,2,0,1,1,0,3.0,6.0,4.5
lung,target_disjoint,0,1,ATM,BCL2,3839,5220,1,-0.21868089168934204,-7.779445318431418,-7.779445318431418,1,0,1,0,1,5.0,44.0,24.5
lung,target_disjoint,0,1,ATM,MCL1,3839,3541,1,-0.22276050842546835,-8.763873373835965,-8.763873373835965,1,0,1,0,1,5.0,23.0,14.0
lung,target_disjoint,0,1,ATM,MTF1,3839,6123,1,-0.2116404342344142,-6.8980382682856085,-6.8980382682856085,1,0,1,0,1,5.0,5.0,5.0
lung,target_disjoint,0,1,ATM,OXTR,3839,5685,0,-1.013179608785361,-19.187880484663676,-19.187880484663676,1,0,1,0,0,5.0,13.0,9.0
lung,target_disjoint,0,1,ATM,SP1,3839,5942,1,-0.23612350606390134,-8.508527331185457,-8.508527331185457,1,0,1,0,1,5.0,14.0,9.5
lung,target_disjoint,0,1,BACH1,E2F6,4122,5000,0,-0.2275477746575482,-9.679536214900132,-9.679536214900132,2,0,1,1,0,8.0,8.0,8.0
lung,target_disjoint,0,1,BACH1,ERG,4122,4182,0,-0.24999607321292,-12.923284059819494,-12.923284059819494,2,0,1,1,0,8.0,14.0,11.0
lung,target_disjoint,0,1,BACH1,KAT5,4122,5302,0,-0.22766566093895876,-8.459268243207003,-8.459268243207003,2,0,1,1,0,8.0,5.0,6.5
lung,target_disjoint,0,1,BACH1,MMP1,4122,6225,1,-0.2544915957787874,-11.886931215968481,-11.886931215968481,1,0,0,1,1,8.0,23.0,15.5
lung,target_disjoint,0,1,BACH1,NEAT1,4122,7325,0,-0.20962804917527975,-7.47876209451971,-7.47876209451971,1,0,0,1,0,8.0,11.0,9.5
lung,target_disjoint,0,1,BACH1,PARP1,4122,3574,0,-0.21664843232850914,-7.741614037924672,-7.741614037924672,2,0,1,1,0,8.0,10.0,9.0
lung,target_disjoint,0,1,BACH1,POU5F1,4122,6551,0,-1.013957228310347,-19.238527136359796,-19.238527136359796,2,0,1,1,0,8.0,15.0,11.5
lung,target_disjoint,0,1,BACH1,SMAD3,4122,4829,0,-0.20094801183598496,-8.799300714216743,-8.799300714216743,2,0,1,1,0,8.0,11.0,9.5
lung,target_disjoint,0,1,BARD1,HPGD,3258,4601,0,-0.21081580967598731,-9.637902523165263,-9.637902523165263,1,0,1,0,0,1.0,13.0,7.0
lung,target_disjoint,0,1,BCL11A,ATM,2184,3839,0,-0.2063074031982741,-7.321900519330376,-7.321900519330376,2,0,1,1,0,5.0,14.0,9.5
lung,target_disjoint,0,1,BCL11A,DDB1,2184,4912,0,-0.22221624100544718,-8.127977142636242,-8.127977142636242,2,0,1,1,0,5.0,14.0,9.5
lung,target_disjoint,0,1,BCL11A,PML,2184,3374,0,-0.23626326640189851,-9.753969071682263,-9.753969071682263,2,0,1,1,0,5.0,10.0,7.5
lung,target_disjoint,0,1,BCL11A,PTTG1,2184,4643,0,-0.24963033193384682,-8.98441399958101,-8.98441399958101,2,0,1,1,0,5.0,12.0,8.5
lung,target_disjoint,0,1,BCL11A,UHRF1,2184,7882,0,-1.0125509689176593,-18.81167883700783,-18.81167883700783,2,0,1,1,0,5.0,7.0,6.0
lung,target_disjoint,0,1,BMI1,ANKRD1,4936,3807,0,-0.22958356902535657,-10.998907401123523,-10.998907401123523,1,0,1,0,0,5.0,7.0,6.0
lung,target_disjoint,0,1,BMI1,ID4,4936,5255,0,-0.25168633763621356,-11.420266671642668,-11.420266671642668,1,0,1,0,0,5.0,6.0,5.5
lung,target_disjoint,0,1,BMI1,NR2C2,4936,5540,0,-0.23443654090065566,-8.324908556172684,-8.324908556172684,1,0,1,0,0,5.0,9.0,7.0
lung,target_disjoint,0,1,BMI1,STAT3,4936,4970,0,-0.24139446169765802,-10.667345012692984,-10.667345012692984,1,0,1,0,0,5.0,17.0,11.0
lung,target_disjoint,0,1,BMI1,TERT,4936,4623,1,-1.0153341424484554,-18.41001857531754,-18.41001857531754,1,0,1,0,1,5.0,36.0,20.5
lung,target_disjoint,0,1,BRCA1,ATM,132,3839,1,-1.013179608785361,-19.187880484663676,-19.187880484663676,1,0,1,0,1,18.0,14.0,16.0
lung,target_disjoint,0,1,BRCA1,BACH1,132,4122,1,-1.013957228310347,-19.238527136359796,-19.238527136359796,1,0,1,0,1,18.0,6.0,12.0
lung,target_disjoint,0,1,BRCA1,BRCA2,132,3328,1,-1.0163097221528337,-18.70768480822873,-18.70768480822873,1,0,1,0,1,18.0,12.0,15.0
lung,target_disjoint,0,1,BRCA1,CYP19A1,132,3223,1,-1.0218666877215294,-19.352175266556568,-19.352175266556568,0,0,0,0,1,18.0,27.0,22.5
lung,target_disjoint,0,1,BRCA1,CYP1A1,132,3375,1,-1.4142135623730951,-5.960148115176656e-15,-5.960148115176656e-15,1,0,1,0,1,18.0,18.0,18.0
lung,target_disjoint,0,1,BRCA1,DDIT3,132,5428,1,-1.0108758977071868,-18.744932152174215,-18.744932152174215,1,0,1,0,1,18.0,19.0,18.5
lung,target_disjoint,0,1,BRCA1,E2F6,132,5000,1,-1.0117651550181004,-18.767736620527803,-18.767736620527803,1,0,1,0,1,18.0,8.0,13.0
lung,target_disjoint,0,1,BRCA1,EGFR,132,3715,1,-1.018435115198623,-19.461765021861556,-19.461765021861556,1,0,1,0,1,18.0,30.0,24.0
lung,target_disjoint,0,1,BRCA1,FOS,132,5102,1,-1.0208395305578173,-19.833545330348493,-19.833545330348493,1,0,1,0,1,18.0,34.0,26.0
lung,target_disjoint,0,1,BRCA1,FOXC2,132,5498,1,-1.4142135623730951,-5.960148115176656e-15,-5.960148115176656e-15,1,0,1,0,1,18.0,7.0,12.5
lung,target_disjoint,0,1,BRCA1,HMGA2,132,3861,1,-1.017978845892164,-19.340601846539787,-19.340601846539787,1,0,1,0,1,18.0,13.0,15.5
lung,target_disjoint,0,1,BRCA1,IRF7,132,5934,1,-1.0094906022271743,-18.537823785833705,-18.537823785833705,1,0,1,0,1,18.0,19.0,18.5
lung,target_disjoint,0,1,BRCA1,IRF9,132,6760,1,-1.0164668552305176,-18.561353953504593,-18.561353953504593,1,0,1,0,1,18.0,6.0,12.0
lung,target_disjoint,0,1,BRCA1,MYC,132,3153,1,-1.0083759414559499,-18.765150441876216,-18.765150441876216,1,0,1,0,1,18.0,60.0,39.0
lung,target_disjoint,0,1,BRCA1,STAT2,132,5125,1,-1.0098796570281237,-18.106502007389363,-18.106502007389363,1,0,1,0,1,18.0,10.0,14.0
lung,target_disjoint,0,1,BRCA1,STAT3,132,4970,1,-1.0135915673074445,-19.022363375547506,-19.022363375547506,1,0,1,0,1,18.0,17.0,17.5
lung,target_disjoint,0,1,BRCA1,TFF1,132,4311,1,-1.0205451923467561,-19.432832435800485,-19.432832435800485,1,0,1,0,1,18.0,18.0,18.0
lung,target_disjoint,0,1,BRCA1,XPC,132,4071,1,-1.0171747210863016,-19.37026636008116,-19.37026636008116,1,0,1,0,1,18.0,11.0,14.5
lung,target_disjoint,0,1,BRCA2,E2F4,3328,6583,0,-0.21246770628518977,-9.039434631676917,-9.039434631676917,1,0,1,0,0,5.0,10.0,7.5
lung,target_disjoint,0,1,BRCA2,PBX1,3328,5944,0,-0.2431791045724956,-11.274686831723132,-11.274686831723132,1,0,1,0,0,5.0,9.0,7.0
lung,target_disjoint,0,1,BRCA2,SREBF2,3328,6458,0,-0.2303549339459388,-10.69420584849151,-10.69420584849151,1,0,1,0,0,5.0,9.0,7.0
lung,target_disjoint,0,1,BRCA2,TFDP1,3328,6378,0,-0.2233718091955066,-7.917605684903488,-7.917605684903488,1,0,1,0,0,5.0,7.0,6.0
lung,target_disjoint,0,1,BRCA2,WDR5,3328,6191,0,-0.2506412594348922,-9.259899049673889,-9.259899049673889,1,0,1,0,0,5.0,11.0,8.0
lung,target_disjoint,0,1,BRD7,MSC,4765,5602,0,-0.22015955890008687,-12.035595628948986,-12.035595628948986,1,0,1,0,0,2.0,6.0,4.0
lung,target_disjoint,0,1,BRD7,RB1,4765,3335,0,-0.17721650207540415,-6.370655176060713,-6.370655176060713,1,0,1,0,0,2.0,15.0,8.5
lung,target_disjoint,0,1,BRPF1,CDX2,4153,4724,0,-1.0137476099363212,-18.87669100255134,-18.87669100255134,1,0,1,0,0,7.0,8.0,7.5
lung,target_disjoint,0,1,BRPF1,GABPA,4153,4067,0,-0.1658706760073322,-4.258589208730148,-4.258589208730148,1,0,1,0,0,7.0,7.0,7.0
lung,target_disjoint,0,1,BRPF1,MCL1,4153,3541,0,-0.22808167030707233,-9.67915012278362,-9.67915012278362,1,0,1,0,0,7.0,23.0,15.0
lung,target_disjoint,0,1,BRPF1,NRIP1,4153,5665,0,-0.2189857262728646,-9.41037246867294,-9.41037246867294,1,0,1,0,0,7.0,11.0,9.0
