domain,seed_tag,split_regime,layer,n_edges,n_positive,n_points,edge_auc_local_linearity,twonn_mean,twonn_var,twonn_skew,pr_mean,pr_var,pr_skew
immune,seed44,target_disjoint,4,1467,358,228,0.5976369067709095,18.21637153493499,691.4905969051576,2.1398001497308896,4.42577458834425,6.961527700769224,-0.9588275948023413
immune,seed44,target_disjoint,5,1467,358,228,0.5939796787079809,25.004241658498614,598.1909443141368,1.888428882145878,4.400134687377498,6.93990319298771,-0.9316265166921773
immune,seed44,target_disjoint,6,1467,358,228,0.6179707925505387,26.882299290009534,593.0022695102778,1.434079091918904,4.398466869146634,6.964117069829821,-0.9220232878062664
immune,seed44,target_disjoint,7,1467,358,228,0.6039237120361088,19.99332564449803,716.0724335972121,1.7842066328167248,4.407620135255484,6.980072380380165,-0.9266352837740048
immune,seed44,target_disjoint,8,1467,358,228,0.5940527225191552,16.849041938234066,591.5813609030924,2.3621287823284214,4.391889935083886,6.891593305170744,-0.9458208582605607
immune,seed44,target_disjoint,9,1467,358,228,0.5924507961775418,20.483082865619892,780.9272195078898,1.8409521466815038,4.4064536458052945,6.8896645498802,-0.9593112304913436
immune,seed44,target_disjoint,10,1467,358,228,0.5722478855076041,34.62735454311416,869.9070815579696,0.9245418120859487,4.393848531596322,6.873429403754828,-0.956237587685573
immune,seed44,target_disjoint,11,1467,358,228,0.6098377419891089,21.410026192825832,802.8436284285614,1.7792056699480485,4.271409730896493,6.580668117569122,-0.9224340572398344
lung,seed42_main,source_disjoint,0,1037,460,239,0.5178547208198327,26.543497610674326,708.1471909573654,1.7825195712331636,4.557884113430927,6.368931365011573,-1.0998496822780737
lung,seed42_main,source_disjoint,1,1037,460,239,0.5077801220706805,25.493316949464816,650.0962417326448,1.8511206680023635,4.520184622971874,6.3006898783900125,-1.0813598260512443
lung,seed42_main,source_disjoint,2,1037,460,239,0.5274093888930751,24.21396957064342,941.4326983025088,1.5633165699196327,4.501932332860793,6.252864055895906,-1.0815702475048725
lung,seed42_main,source_disjoint,3,1037,460,239,0.5237811770024866,24.31732063847982,926.9017646736637,1.5905877891528073,4.527006823085712,6.249738281621845,-1.1219713009325185
lung,seed42_main,source_disjoint,4,1037,460,239,0.5179677492276392,19.990630975657293,683.9595072798924,1.9613763650378517,4.529618914069475,6.2869127690571265,-1.10391317395429
lung,seed42_main,source_disjoint,5,1037,460,239,0.5241617059754352,21.64685438476357,786.4567827784691,1.7716581449011388,4.415993111650408,6.03610649987989,-1.0762580777079573
lung,seed42_main,source_disjoint,6,1037,460,239,0.5347713058548714,23.814296999631182,884.8038400881104,1.502861556833438,4.496577742260677,6.193702240348041,-1.1071327671874354
lung,seed42_main,source_disjoint,7,1037,460,239,0.5231519855323638,22.44718716072827,866.9211930110743,1.8018737756004473,4.4391684228946575,6.064162240117591,-1.0957947645365047
lung,seed42_main,source_disjoint,8,1037,460,239,0.5231519855323638,20.921722992081158,771.0850479603688,1.931075681609434,4.46376202301494,6.130595995032831,-1.0968677136842728
lung,seed42_main,source_disjoint,9,1037,460,239,0.5489450681938061,27.868362734332642,641.8934157350075,1.5928454649103863,4.366506142083268,5.812903186425938,-1.118900141599722
lung,seed42_main,source_disjoint,10,1037,460,239,0.577661819003843,22.952301107522395,854.6805905126567,1.64573401707939,4.328108776063466,5.78099664193393,-1.0825328189474992
lung,seed42_main,source_disjoint,11,1037,460,239,0.5288938286489338,28.291072532978035,638.695744880333,1.5409443920591976,4.26085940919831,5.503840395496594,-1.134674381371251
lung,seed42_main,target_disjoint,0,1368,775,238,0.5497601044443235,29.50540343840786,673.232244458568,1.4071844679400454,4.961483250057948,5.736130197297421,-1.3937978271293996
lung,seed42_main,target_disjoint,1,1368,775,238,0.5494750584779416,32.96494437600691,825.5252011894801,1.0600044913385334,4.887428650454922,5.631845400289932,-1.3582396526197473
lung,seed42_main,target_disjoint,2,1368,775,238,0.5199238426807375,26.803723901012432,987.9684194171539,1.3641655974470304,4.8814932834193145,5.602595335350092,-1.3666815597554096
lung,seed42_main,target_disjoint,3,1368,775,238,0.5529456563128978,23.587204792351944,786.9463844576971,1.6991359629075682,4.8712689976050285,5.574386412111336,-1.379922792195606
lung,seed42_main,target_disjoint,4,1368,775,238,0.5433171952347277,22.307387906017546,760.8658657025667,1.7668132954561253,4.776770035933578,5.340478795686886,-1.388088449039399
